protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
Inositol-trisphosphate 3-kinase B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Integral membrane protein GPR180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.486496878932611,-0.629619303053794,-1.10370014514858,-1.60051937575954,-0.98778726085475,-1.43639790795717,-1.14235453406882,-0.812007230613592,0.267527780088963,-0.747944732216754,,-1.82123017558768,,,-1.51084822876874,,0.160476830157,-0.90607309873574,,,-0.566038173252717,,-1.30235804084809,
Integrin beta,-2.13666988540223,,,-3.62735484722667,,,-3.9888819178527,,-2.1580358724598,-3.57472134506594,,,-3.13167343179361,-2.84325667020478,-2.75970810032554,-2.84117987853123,-2.99717359124714,-2.37039140221639,-2.94420048203935,,-3.11045359749169,-2.53746874626718,,-3.05707087780121,,,,-1.94449845313671,,,-2.0682714908706,,,-1.93937650607558,,,-2.75350978697927,-2.34623891499139,-3.39985798017833,-2.58559974048834,-3.17905202745326,-2.3955398600006,-2.4447781372015,-3.33750931499923,-3.26430421613715,-2.19714230568868,-3.36212045285939,-2.79429216389092,-2.68950977112018,-2.30786061101308,-2.54630413619438,-2.92553712522458,,-2.4522665554505,-2.33775014662457,-2.78851024625984,-3.12958237901714,-2.47952754608781,-4.42711770582814,-2.68196029739352,-2.82718242310876,-3.00336462525596,-2.8737660898625,-2.66079329046064,-2.64768859850655,-2.5624078225614,-2.77248519995834,-2.77597116983719,-2.97086744533947,-2.77118438342295,-2.94796383994234,-2.88381447229296
Integrin beta-1-binding protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8170693383103,3.37490624170211,3.36982474383763,,,3.3728122297602,3.37940506544836,,,3.37153059983239,3.37326366030599,3.59018517188521
Interferon gamma receptor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interferon-induced very large GTPase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interleukin-1 receptor-associated kinase-like 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1791178002806,3.51329198499356,3.53015007684289,2.95221831600052,3.73167618088291,3.5053953387344,2.80120546806876,2.93639148963709,3.11793216455248,3.63556523340242,3.3522791142114,3.29026655783538
Interleukin-10 receptor subunit beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.61342840881846,0.799804436704384,,-1.74801692836607,,,,-1.66437261842904,,-0.828423009135386,0.00990239141333537,,,-0.251639483336871,,,,-0.58005699700531,,,0.393339362481731,,,,,,,,,,,,
Interleukin-3 receptor subunit alpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intermediate conductance calcium-activated potassium channel protein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.84052282742678,-1.58618611571648,,-2.30808430888758,-1.84052282742678,-1.58618611571648,-1.57970972012232,,,,-1.57970972012232,,,,,,,,,,,,,
Intracellular hyaluronan-binding protein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iporin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katanin p60 ATPase-containing subunit A-like 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katanin p60 ATPase-containing subunit A-like 2,4.88917592059307,5.07840637242401,5.02753852173053,4.88499153543658,,,5.15975628619236,5.14760472339451,,,5.14391254762153,5.20384379315503,,,,,,5.64183907321737,,,,,,5.40808794796853,,,,,,,,,,,,,4.84972832712117,5.25124800532963,5.04667360657061,5.14252114446483,4.83202897590314,5.14229636942501,5.22539222131625,5.0760597954118,4.87349729269648,5.14489223751534,5.17570172687582,5.16260001811411,4.87865760090021,5.1435702597815,5.11002391835871,5.0908926048,4.9004642235833,5.18432272163172,5.10006169930656,5.15830418004403,4.90541501923255,5.25592246120443,5.09644561790822,5.06107341306101,4.81676229758967,5.09005504243167,5.06981472330519,5.11864656998935,4.90323506938431,5.10087984607378,5.28439422492624,5.12869764944358,4.81476206958032,5.20410673909912,5.01910340182302,5.16444436712308
KDEL motif-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1711059035981,-0.133696495446006,-0.483698321052201,1.32255831716079,0.084769174374578,0.545478802436241,-7.76593642610842,2.02887049990148,-9.3870010171695,0.864370661110229,-8.88936808739673,2.26120534591103
Kelch repeat and BTB domain-containing protein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelch-like protein 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelch-like protein 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelch-like protein 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelch-like protein 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19406144893437,1.77275961421336,2.41914961883766,4.46278711431074,2.31207097291253,-0.108144649067648,1.51343515577006,1.96977752560834,2.36314277989312,3.88284588723791,2.27304433751974,2.31442058447165
"Keratin, type I cytoskeletal 16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keratin, type II cytoskeletal 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39428487068374,4.44283807006527,4.50314873261297,4.46243544596382,4.39030764711966,4.47542508119925,4.51300550793653,4.53074152398214,4.44170022144156,4.4462571097242,4.43720319365099,4.43303230943186,,,,,,,,,,,,
"Keratin, type II cytoskeletal 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128812952107904,,,0.830043310110512,,-0.434785695248673,,0.830043310110512,-0.128812952107904,-0.434785695248673,-0.937585592211894,,,,,,,,,,,,
Keratinocyte-associated protein 2,,3.12511322113727,2.96540509511183,,2.93204396298787,3.1606469604125,3.32454024551394,,3.01519521486816,,,,2.8483812085537,2.93627010522486,,,,2.8934558651384,3.22455637232665,,3.18480350271466,3.33652042946757,,,2.50025320763487,2.61006930906749,3.28062094716296,,2.06146216574154,2.71985478654987,2.97556395932382,2.00188716191018,2.64390230559011,2.8230072522467,2.82828053226188,,2.62166277439285,2.91483218822379,2.94076826085026,1.14333502338998,2.59991723076471,2.91942573566556,3.18703229428195,2.29069186191372,2.81574644385838,2.94982882294937,3.114778824841,1.48931620527142,2.38178199626427,2.80241597179747,3.07109475763936,1.79920331851325,2.52774658660363,3.0181356421783,3.0841697303567,1.95096777620115,2.33191776894724,2.99286239925058,3.0276115917588,1.92800325523547,2.39116344514516,2.70166263172058,2.94199835230696,1.75465626478108,2.54848487562712,2.76815266704253,2.94110472920098,2.1491159946182,2.63984127910608,2.96351776918085,2.93762933757536,1.82229552712953
Kinesin-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.40702674807894,,,-6.43944508615911,,,,,,,,,,,,,,,,-6.84477877237567,-7.30449489052931,-6.96483265596887,-7.24620287882319,-6.69485799595919,-7.02902070619214,-7.02264393777194,-7.02971294883102,-6.93025877362679,-6.83023077132787,-6.82496466541394,-7.02929317139041,-5.9870225649498,,-5.79268679568941,-7.90849782245824,-5.54621455316593,-9.02826944085325,,-5.55757184890819,-5.96806116028812,-7.70997950618264,-9.74598575100714,-5.82779434857899
Kinesin-like protein KIF13B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinetochore protein Nuf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinetochore protein Spc25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179772085496154,0.239411215287673,-0.206484655842254,0.627928012882708,-0.148513433660539,,-0.252698963320218,0.745452832247896,0.08153587465638,-0.0498125077337278,-0.319976082581875,,,,,,,,,,,,,
Lanosterol synthase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lateral signaling target protein 2 homolog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lck-interacting transmembrane adapter 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01811628840976,-0.600715433003895,-2.07869309803623,,,-0.847853892934061,-1.34877389501375,-1.67308782858857,,,-1.79513384998281,-1.72296712603928
Leptin receptor overlapping transcript-like 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucine zipper protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucine-rich repeat serine/threonine-protein kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82521537833881,,4.54127888515682,,5.82521537833881,,,,5.82521537833881,,4.54127888515681
Leucine-rich repeat transmembrane protein FLRT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucine-rich repeat-containing protein 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.11749245491478,-4.67056943542529,-3.44763936343623,,,-4.67056943542529,,,,-4.67056943542529,-3.44763936343623,
Leucine-rich repeat-containing protein 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98049651489588,5.08953199413479,,2.34278846822796,5.28180384916345,3.86136144548126,5.5420355181059,2.99530302400737,4.95671803658565,5.57844752927104,3.90074309711608,1.96715261224602,,,,,,,,,,,,,,,,,,,,,,,,
Leukocyte antigen CD37,,,,-6.31968220037877,-6.84170793760298,,,,-6.53311523683646,,,,,,-6.74570610596796,,-5.82131463809744,,,,-6.39391885722049,,,,-6.59849098649107,-6.76742444367887,-6.66793222779257,-6.46199775358776,-6.2028599645794,,-6.94716638584711,,,,,-6.53645116572833,-5.21171640420182,,-9.00472037097012,,-7.15841529434808,,,-4.81477716376697,-5.80799210793787,-7.78417753971441,-3.73641610888613,-9.00162581052282,,,,,,,,,,,,,-6.58376084506058,-6.92491589003886,-6.86470973893509,-6.7608337677448,-6.53428406967845,-7.07026420909233,-6.8418306865644,-6.52996634490885,-6.10638180242959,-6.50753026487408,-6.34676407028288,-6.80133910014101
Leukocyte receptor cluster member 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.02939627961126,-1.11785393650271,0.920273783343604,-1.55389241593328,-2.10000449593983,0.550931140758892,-1.22664033251616,0.315157829586118,0.987441250665547,-0.298225643556519,,-0.969635811410694
LIM domain kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96938902622575,,,0.379776802700708,0.870091053214824,0.609125432840807,,0.208833650378821,0.976332381070294,0.613017915745023,,0.310353567016029,,,,,,,,,,,,
Lipase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30561454739126,,,1.05965013783469,1.30561454739126,,,,1.30561454739126,-0.370570803497307,,1.05965013783469,,,,,,,,,,,,,,,,,,,,,,,,
Lipoma HMGIC fusion partner-like 2 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61572761906593,2.44109009393926,1.40328850934896,1.92128997499094,1.61658943474235,2.46698369131268,,1.8785312212188,,2.45152222290785,,,,,,,,,,,,
Lipopolysaccharide-induced tumor necrosis factor-alpha factor,,,0.91548151299027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.613724834543688,,0.120530641000884,,,-1.48066964829367,-0.0966950512944192,-2.01342558037401,,-1.8364086640216,0.00928792486395121,-1.69224732115343,0.772877431774294,0.886302241746744,0.261799692330471,0.499756629265889,,0.40668053993018,0.453309289840603,0.63688570145171,0.745714263109191,0.788861491803152,-0.127860726391772,0.845064075039178
Lipoxygenase homology domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19243272154836,2.21442994796233,2.42036762653296,2.19151670800488,,2.35122619637855,2.02935960921258,2.44681015386773,2.47153229316958,,,
"Lipoyl synthase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95475564347759,5.16262810840763,,,2.96361785606446,,3.51881807908264,,3.80606179921116,3.35015115394769,,,,,,,,,,,,,,,3.77361361843058,2.99661637931638,4.20962172830988,3.33902752584307,3.5136589594401,3.9746827547369,4.04547434933495,3.33668001832046,3.78394487290832,3.35697404917056,3.5633920303665,3.55540422455803
Liprin-alpha-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.80888245632155,-0.267970936418666,,,-0.843081893118128,-0.0563205509791258,-0.0174868137137428,-0.425423061691256,-0.863097545400594,,-0.0304188264324244
Liprin-beta-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMBR1 domain-containing protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.246971224447454,,-1.02382671947431,-0.18063444994767,-0.188895718240431,-0.403263706985845,-0.751748471041941,-0.218742952283316,0.0349547265993581,-0.0409187446674719,-0.988677716856519,-0.606390354981248,,,,,,,,,,,,
"Lon protease homolog, mitochondrial",4.03172249736403,3.73350353928387,3.69171386499346,3.30517820548014,4.06061635934393,3.57970053574057,3.88412781158605,3.14094113953605,3.95638262280142,3.46195063387641,3.78508381079693,3.29448710978152,3.1118722646437,3.02763913647224,2.87229324901756,2.64233591815857,3.39310684253661,2.93060173921999,2.60097549377213,1.96535218968358,3.24531284957584,3.00945949584437,2.62164096510604,3.07425741142043,3.7995238206256,3.4634979362428,3.4106261667917,,3.6532074223292,3.35695113123485,3.57890225828612,,,,3.57356747967925,3.14927873495397,3.56377837642701,3.23414827238677,3.56380601275835,3.13660530618177,3.6644804202719,3.30700079340435,3.55513028058268,3.09935567728079,3.69221722562042,3.42538592400688,3.49271430980299,3.16116200142495,3.30241947812042,3.72052229189998,3.61310801792025,3.20440889474751,3.71737393245045,3.65682243336418,3.35536684537056,3.09146503830297,3.88570521987242,3.33118991635031,3.63981642515865,3.23883180022384,3.49608576688574,3.17038207501108,3.25854031742888,2.68096172099722,3.58394527042013,3.21798281966097,3.24441833614213,2.7315881006636,3.49224780172506,3.13078421783548,3.23555426263818,2.8053694785507
Low-density lipoprotein receptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYR motif-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYR motif-containing protein 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.372007982463374,-0.0515537666335199,-0.0793583634598969,-0.253657109056881,0.12462373965538,0.325640864394323,-0.0946880616374807,-0.223064585317537,-0.578904797135098,-0.0776203886892584,0.340986047234427,0.0338382734864283,,,,,,,,,,,,
Lysine-specific demethylase 2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222526871974432,-0.261152057049195,,-0.837915507568437,0.477371823349459,,,-0.214518005958515,,-0.435229072221654,-1.01545273978577,-0.580320743397414,,,,,,,,,,,,
Lysine-specific demethylase 4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysine-specific demethylase 6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-phase-specific PLK1-interacting protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m7GpppN-mRNA hydrolase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnesium-dependent phosphatase 1,0.0193852707189154,0.413921292942483,0.400635002563519,0.392809546982908,0.352770354393764,0.217293817539721,0.478345802140068,0.39632650022412,0.567958327366299,0.420160515840565,0.506313681982513,0.174820021423914,,,,,,,,,,,,,0.28345266415173,,0.440911737191477,0.490531404181315,-0.0939111902068287,0.242748971971228,0.328249687641211,,0.0234739137005541,,0.633230079172782,0.755615883523493,0.259623249320521,0.486809350059914,0.426332969219374,0.492666547887294,0.0131289594076535,0.405748535541895,0.409134433137748,0.442524219598764,0.0881841360413176,0.46126459384425,0.280081341024131,0.636051124025056,-0.225222699852614,0.525347975721525,0.302832227693599,0.533692551037417,0.462451088859412,0.563328286734414,0.603563123696818,0.400253090851122,-0.0101187682564761,0.406727778360936,0.253756360029946,0.570888228827404,,,,,,,,,,,,
MAGUK p55 subfamily member 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18967639590348,4.14780306769447,4.10894123443481,4.08374781706104,4.11979315585405,4.13559868804111,4.23471592212253,3.89137899105413,4.26632013828406,4.03772630678226,4.26993688414926,4.0121809524321,,,,,,,,,,,,,,,,,,,,,,,,
Major facilitator superfamily domain-containing protein 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.710217466148,-3.70910106158709,-3.23186216364086,-3.30827809346677,-4.08443314300869,,-3.06470959263857,-3.47175365580039,-3.17900375098243,-3.46138808007974,-3.77811673703226,-3.92429220093559,,,,,,,,,,,,
Major facilitator superfamily domain-containing protein 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69410653380225,6.64593315759722,6.63242388884414,6.63415592660998,6.69408969783169,6.68992427909171,6.54721317881726,6.67049890954545,6.68800120687916,6.64555788726616,6.59711414268262,6.70642119378889
Major prion protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.968505357381194,-2.71923529741145,-0.663210140646081,,-1.36743907153712,,-1.45387739537837,-2.01664720330654,-0.781204037991796,-1.93019764900712,-1.92405563446928,,-0.730105966131114,,,,,,-1.65542322727856,,,,,
MAP kinase-interacting serine/threonine-protein kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP/microtubule affinity-regulating kinase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80560676479194,1.74450283091965,4.57213774181451,2.83222344315651,-1.47569854380735,1.66165245632232,-0.953156433163591,2.70979259769312,,1.81522402905709,-1.05103151608692,3.39485441093316
MAPK-interacting and spindle-stabilizing protein-like,5.26936127056194,5.15630052351294,5.24394017749986,5.37240143958107,5.22886150128019,5.10158860311747,5.04878345596349,5.33543251429245,5.15974184348853,5.19442554444267,4.97909840215025,5.40894846629488,5.11080611958379,5.08916240182287,5.24474582589043,5.3489806538168,5.15948594965978,5.17628439437421,5.08951693804939,5.34460074089368,5.20330970548436,5.04459002116281,4.98177556845332,5.25914457108682,5.34793944552514,4.97784691265184,4.99843090129796,5.48500785430399,,,5.0772581094147,5.229430329128,5.20612518860669,,5.14808361595487,5.6075034733521,5.0359499564986,5.14152793575088,5.05818484876453,5.3508580731283,5.07924169123456,5.15883505345057,5.06444850347019,5.42684934774754,5.22481120351226,5.21515823414303,5.13395050676907,5.38863169200342,5.25565979596686,5.15422866249204,5.09224030885022,5.36057971609421,5.18167619450337,5.15841030038921,5.15057564440636,5.32543095671921,5.15886855851649,5.12163946717473,5.07859457315444,5.39321073808583,5.21428347062846,5.19017412712424,5.09920017704439,5.35065582006164,5.26501150842182,5.17922253434096,5.0875277446281,5.34412951421339,5.22640484327958,5.17124056317731,4.97614783816099,5.44611590455503
Matrix metalloproteinase-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX gene-associated protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315463279790428,-0.123717518106056,,0.0791879244954497,,,-0.821475198716743,0.0791879244954497,,-0.123717518106056,,0.0791879244954497,,,,,,,,,,,,
Max-binding protein MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max-interacting protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mediator of RNA polymerase II transcription subunit 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78964197020821,3.0951316168051,2.90103380684384,3.36787259315233,0.961571494680348,3.59480880167769,2.92965684219632,0.334981633247634,3.24606622244394,0.116630993477718,5.6885696156343,2.91918808265472,,,,,,,,,,,,
Mediator of RNA polymerase II transcription subunit 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.30154083576473,,-1.50028673208577,-1.77065369214219,-2.30154083576473,-1.56837237447393,,,-2.30154083576473,,,-1.77065369214219
Meiosis arrest female protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meiosis-specific nuclear structural protein 1,,,,,2.2680944039425,,,,2.2680944039425,,,,2.2680944039425,,,1.75605339005729,,,,1.75605339005729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanoma-associated antigen D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.66271326540653,,-3.60803340291577,,-2.66271326540653,,-3.60803340291577,-2.63319571541211,,,-3.60803340291577,,,,,,,,,,,,,
Melanoregulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Membrane magnesium transporter 1,-1.29281067568291,,-0.890353012368519,0.39194705308184,,-0.588847686861534,-0.687436181084427,,,0.712313183246035,,,,,,,,,-1.04895974694981,,-1.08267307823395,,,,,,,,,,,,,,,,-1.11891330463793,0.168810730969247,-0.885239760110091,,-1.26242953576786,-1.1412948393132,0.408248517565077,,1.047611170684,-0.921692226203156,0.386656861796936,0.964666218237384,,,,,,,,,,,,,-1.40129616414134,,-0.861898986438425,-0.430477730925425,-1.23463459904973,,-1.02624171485701,-0.502347064280446,,-1.00422114503773,-1.06938124498124,-0.328565264517205
Membrane protein FAM174B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Membrane-spanning 4-domains subfamily A member 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metalloreductase STEAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33533069346787,,2.76614688146176,1.6406476554818,,,2.76614688146176,1.6406476554818,,,2.76614688146176,,,,,,,,,,,,,
Metastasis-associated in colon cancer protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metaxin-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methionine synthase reductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Methionine-R-sulfoxide reductase B2, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03149521318525,,1.73976984073698,0.745856435263145,2.2099029801326,2.20590038627426,,1.42427293313559,,,1.44481129181521,1.09817463015776,,,,,,,,,,,,
