protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
Glutathione peroxidase 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206530492449268,,,,,,,,,,,,,
"Glutathione reductase, mitochondrial",3.87260933823239,4.6010538843097,4.50388968754168,4.83512594934607,4.56063170015477,3.81914504956397,3.33217726382721,4.59442632542698,4.45358052898134,4.62778778669524,3.6049058566116,3.83178576915935,4.06080411841545,3.96279524648313,3.86285371139984,4.50040280382868,4.08131775440183,4.38363847934337,3.70691417190787,4.52988883640491,4.40203642155606,4.54359355117281,4.30199899007058,4.57534712502573,3.99427306789512,4.07087427896094,3.39495539562692,3.58594762340291,3.53486997736959,4.08089723448263,5.30630943476176,4.20035329773416,3.94228163900201,5.53139401595546,3.87947949562991,5.60214840428068,4.02515537866816,3.81502455998487,4.10577038158272,3.86453795179588,3.76715886307236,3.84536969578535,4.36370685711328,3.95718111420301,4.22646494024343,4.06379535735835,4.45563045137891,3.99594513323301,4.35306012062525,3.68949144935925,3.74056323380871,3.76106578846041,4.04495806965161,3.74562107660825,3.87422548521504,4.32063362887768,4.05692595759963,4.37727018965856,4.43159346416036,4.35296036798229,4.22475247636875,3.87472063570997,4.1693500562214,3.84915175274166,4.28638267951333,3.94635910182347,4.08770841520062,3.87381931343063,3.81526010860506,4.16158942121589,4.14427429559648,3.99874789119171
Glutathione S-transferase kappa 1,2.76280085613116,2.92637810385544,2.44740022121868,2.75176930073445,2.45424732797942,1.03924088526817,3.08806646270495,2.88662593859332,2.91634449642644,1.41134135013984,2.94924323406006,2.32666049143791,2.10493349057566,3.13090435284861,2.48993213523615,2.92256176669351,2.1987544948404,3.27950550244261,3.27452969177778,0.942110176073148,2.62740651594369,2.5829103590141,2.74104668745701,2.77654369130174,2.66010579243367,2.59873757467449,3.49847994096872,2.40511252459235,2.60435550279436,2.47660244093837,2.58595450743402,0.937521343458847,2.33466332235251,2.32515638873513,2.66205722201732,2.53998958963264,2.9437259731402,1.94601149830125,2.77351633998482,2.44266388638463,3.01152127667028,2.76488660591218,2.4845865921014,1.92340120240884,2.54962754945692,2.90653188782174,3.01846792030153,2.41714215097769,2.77225951063638,2.87803631713478,1.96578786607872,2.80584514557505,2.39371127561604,2.27312226941051,2.87260717631337,2.05798793657304,2.2653516573634,2.39393302240626,2.60912975443118,2.5784310490198,2.71839375453535,3.12487505585352,2.13221650315302,2.18283936802059,3.01337296105695,2.99764180425702,1.64649461976604,2.10453334062909,2.48835109850271,2.39725028969956,2.06812469958426,2.81309045674996
Glutathione S-transferase Mu 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.644261118353,,1.35947849609147,,0.882897955078332,,1.6944010424629,1.61627450029735,,0.725109291723429,1.54673046440377,0.185552477487494,,,,,,,,,,,,
Glutathione S-transferase omega-1,4.38021495653081,4.54902398639793,4.75558252778834,4.12087934094788,3.97604157466578,4.7054138059927,4.28354285142602,4.29396184590765,4.51168386817262,4.76645205036366,4.77463891954817,3.9412801197749,5.12583496630049,4.26208421735227,5.2507619010775,3.83168289337827,4.15096376771931,5.16946624540781,5.16552233368888,3.84644599847424,5.29542602290884,4.60106680139736,4.22020289399506,3.69909058210553,4.32222162239156,4.70888416107816,4.55029365173651,4.17888544146789,4.5071691613075,4.62210584962815,4.64151008160866,3.72293267099976,4.46744920509485,4.36999565023515,4.62409547905802,4.01096835958813,4.94361570553981,4.821274984842,4.9688628050341,3.69550513326515,4.78169838455964,4.74902544048751,4.28484001748386,4.28829442073383,4.8474783588712,3.95730618347937,4.57077267915227,4.30310538496817,4.39242839382798,4.23285464738851,4.31455852617473,4.07857658031866,4.12039556467991,4.32406042725922,4.41730132851222,4.53974135103133,4.60659620799521,4.39226496872212,4.91287671614842,4.12297945566709,4.11458359683122,4.29693595960354,4.66878984995664,4.47529955679108,4.14144052787302,4.27591237716799,4.59096512793202,4.52619379085738,4.14648573293661,4.28598317426154,4.29267216416466,4.54988954722326
Glutathione S-transferase P,5.93948175012575,6.16215555391333,5.8730884764085,6.23915898257606,6.09473394967952,6.31151083603632,5.85700165759982,6.4305289115464,5.9205694774383,6.1886639967077,5.96102462727299,6.35006631552457,6.00544342435818,6.19465210376283,5.91298810353039,6.21789196733842,6.04662852637238,6.34960940303766,5.70578842451816,6.24387306292202,6.04986287783847,6.11621083388684,5.94320234077898,6.54774088094418,6.14604252870891,6.51685323327335,5.68202424070988,6.45563125822598,6.31531746216538,6.47289558427372,5.8253382882915,6.4639654289196,6.25873564086549,6.47041475093422,5.5528454503829,6.14017917846551,5.96520677950591,6.14590011634239,5.74249001606863,6.28230464628123,5.89232311797488,6.2204351720065,5.90333615006424,6.41251070686184,6.10275239479143,6.43002363120337,5.84479417790959,6.38809840075376,6.22949809037915,6.20582756383088,5.6564497458962,6.39228176281182,5.91944422271788,6.42046740123768,6.12474281553982,6.16029551512875,6.06329615475855,6.28241054977867,6.03495714224009,6.18102543400585,6.05810522926258,5.95623933407963,5.92692408422158,6.33988482665319,6.16782266086954,6.32238942176799,5.96760640276511,6.37209438599315,5.74829214829159,6.32848542961277,5.86614451404715,6.45004928337606
Glyceraldehyde-3-phosphate dehydrogenase,7.8231925602841,7.94567341895146,7.89535912180228,8.12055791323737,8.02228139454988,8.24665823649685,7.95080839207046,8.25241845770035,7.93509731563793,7.98384878055409,7.84587682055221,7.92649798834792,8.06500369287595,8.15322006766901,7.8973971716261,8.30916922148223,8.11748293545248,8.22210391394784,8.23440031263918,8.31148300282606,8.11405838458099,8.05890655613738,8.20407078553156,7.93378721433217,8.23168470075701,8.32566171963869,7.85032247017593,8.00713780361572,8.26712364812055,8.28662176925595,8.30584589598819,8.43242944143614,7.82653713140767,7.97201268803849,8.303503558483,8.58039292749113,7.87437563783472,8.21500464391513,8.12743669733338,8.14006496509636,7.88895453882158,7.93076161175744,8.1320868450681,8.0652862938568,8.03379160059715,8.30550198640688,7.97658013488424,8.19078094460185,7.97299815687358,8.17953403296234,8.04190514936096,8.0784369798264,7.93003337253989,8.25134650137881,8.237358774616,8.12868932788084,7.55914295608312,8.25983383656651,8.01781290060838,8.1265661732126,7.83654092602481,8.08872012879968,8.13681966484806,8.13976734990062,7.95638155128926,8.26118247300521,8.13017376405638,8.23033602820839,7.77527874696717,8.2381183573535,7.86164732610039,8.32508133760351
"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",,,,,,,,,,,,,,,3.00834188541411,,,3.38917695395722,,,3.22651955643886,,3.21794947163972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycerol kinase,,,2.59323424784606,,2.59771867042728,2.37096857748841,2.47318782946125,,,2.52372040521569,2.69128719081578,2.57824264825401,,,,,,,1.55103770829341,,,,,,,,,,,,,,,,,,,,1.19236776603031,1.82594627012836,,,2.83967619693816,,,2.73388490908428,-1.26269307666518,,2.03789571591108,1.68789227994333,2.00673863459469,1.80037580676613,1.87199137143673,1.80075409796744,1.97081024036367,1.70179811559231,1.88399617292811,1.87640657736494,2.04946072206148,1.58108812804929,,,,,,,,,,1.45602882221302,,
Glycerol kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6452532378203,0.900835464888411,1.72770272847481,1.17285686134836,1.74514225252579,1.63131651781182,1.78497865946596,1.66731914387629,,,1.67635344926822,1.66878037675194,,,,,,,,,,,,,1.31824914368096,1.119969428613,1.14248559797656,,1.03196097682788,,1.37101294817199,0.948539152388299,1.07516124035881,1.05317677244672,1.12370457969304,1.24736987974585
Glycerophosphodiester phosphodiesterase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0791999509169,,0.99029840847267,-0.0930372779114797,0.820836218478431,1.19080320434357,,1.08064387281974,0.127492762859218,0.434236527425432,0.42398139379587,,0.567149595862457,-0.476338015922209,-0.00269058570204026,0.495614343854538,-0.620418315521552,0.0612527421984233,0.126376130432603,0.0284296953643975,0.0257694590654778,1.12307279126702,0.169979283980679,0.000928453639847142
"Glycine cleavage system H protein, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53784899393787,2.81409537444609,2.91455539137665,2.52347958888162,2.65371075825868,2.73703079264454,2.96837034086548,2.57246762616766,2.51970555593685,2.74005478626322,2.46156578193061,2.5730784394846,1.8009632880818,1.72410789342643,1.99443325261847,1.69762595565552,1.58561672507203,1.62561815490287,2.4555310893739,1.30950935163124,1.91518635015262,1.57579686617153,1.88265512110577,1.36426982720139,2.34737704663056,2.4721138716394,2.68642929969806,1.61941846460794,2.38759590363008,2.44590654160092,2.82259652321959,2.3217810308209,2.32791169610681,2.58891458928212,2.58850408873344,2.47906289906655
Glycine--tRNA ligase,4.91648917395856,4.84926899645741,5.01045194051393,4.86713532787785,5.05357066410981,5.02322818254495,5.14342387505276,4.85202707959081,5.00798725646988,4.94785972975718,4.83723860372858,4.86600689527078,5.21780340198303,5.23019881489763,4.74519623160385,5.08499058312407,5.06170931373214,5.2213921803584,5.22774702129981,5.10352977242007,4.68926592994635,4.75753553509856,5.3022358058735,4.83090213466728,4.98228517936591,4.88439886739569,4.92189399713602,4.61382035992586,5.02029341248237,4.61875922579735,5.07384324124143,4.6479863824597,4.91147937395361,4.87950298289934,5.0089463292944,4.92592213941751,4.9492379181445,4.86544961077326,4.87526863602507,4.76988407637317,5.07924262516882,4.75060133802111,4.96298387466812,4.90941596706351,5.02740719810824,4.73089664664936,5.03769055326786,4.86173894253318,4.44719062724875,5.13469252231113,5.19434826681629,5.00151503754633,5.21597077554978,5.10106905810328,5.26843694599985,4.85964656583641,5.15852152813824,4.87000515632443,4.99968071497343,4.61454073110623,5.7240087994148,5.73722703346306,4.80898310274271,4.49784042373829,4.79214210047259,4.68737701127697,4.80782438051948,5.54481184632725,4.68700318101552,5.75676973034919,4.81422478682543,5.54642439241099
Glycophorin-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7240648048606,1.23504004442243,1.62653541975027,2.21566703180172,1.47152419126663,1.71600585589117,1.4739845468184,2.05913494058885,1.78322685394692,,1.54339121831067,1.94963311027979,,,,,,,,,,,,
"Glycoprotein endo-alpha-1,2-mannosidase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05016822163233,,,,,0.783184159164441,1.35681433815604,3.79059527305272,1.22882876587523,1.28560267613707,,,,,,,,,,,,,
Glycosaminoglycan xylosylkinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166608856956276,,,,0.0369773177346891,-0.106163999160601,1.20876927014471,,,
Glyoxalase domain-containing protein 4,4.36961187057049,3.64663356570188,4.12381820382653,4.16670120377633,4.29275952225069,3.35966986650776,3.65499404231604,4.19437126601127,3.3948274805768,3.94392995826566,3.97502790995501,4.12582218611451,4.10515934208029,3.57074645842984,3.92204637998949,4.10941581306059,3.75896005601321,3.85153569515212,3.75298621043828,4.07986720353887,3.65143255375503,4.03791714575939,3.64336974165624,3.92448232475382,4.16515362409363,3.3765309659972,4.03492990289785,4.23176124001998,4.22191449253499,3.90465654529046,3.56986859657893,4.15933491891006,4.22484480441841,3.62719204254826,4.1076908283411,3.73099736334859,3.73193137218486,3.94813990577574,3.83473305281556,3.7004505699325,3.98606420749957,3.66457153865989,3.79929685680643,3.74194983873664,4.42289374477817,3.87725492841002,3.72740041022286,3.99556081978797,3.91983384577962,3.96898684033065,3.73649423793891,3.46169903767654,3.77913808298569,4.02027459353774,3.98591321260927,3.83865459590991,3.85595209553207,4.03297984024071,3.81112434580531,3.83078712704455,3.92868699792181,3.93456307762051,3.76647071708159,3.73182021066368,3.9322203842242,4.00092937804477,3.80904489956282,3.8431662649899,3.79223960675971,3.93638310014353,3.50079098632466,3.89379969395077
Glyoxylate reductase/hydroxypyruvate reductase,4.63359335650211,4.70552754512023,4.71635916343822,4.56204901233062,4.5287440822832,4.72434371264265,4.74539852194211,4.73535123764479,4.52009161647092,4.70177155170716,4.48689120890998,4.81316745277751,4.51293019169769,4.69937646242427,4.85671009145538,4.85190812202914,4.57686688066994,4.6364288027742,4.34650195831339,4.81454650218985,4.54155144590557,4.64949488813628,4.71561794748337,4.81430014173728,4.57766675256126,4.61137747361985,4.82005948882662,4.91596348571462,4.28499560182024,4.71315413293054,4.70609225605501,4.82328901041086,4.1941515586114,4.43795187553329,4.83970261110175,4.8816372325412,4.44756082961282,4.67804260237186,4.84135483053178,4.73859137031477,4.28497594417933,4.29739939589932,4.91974164775741,4.74875213472658,4.32904347918172,4.49024102044285,4.80788754373317,4.74998837592088,4.63387479013684,4.62110652610513,4.58505167726817,4.913238875117,4.54621541733042,4.14532800181103,5.14373684632378,4.86268988474237,4.5373775464284,4.70689617705041,4.17356356059917,4.85108972728151,4.34862616093105,4.43017864525708,4.91497040228912,4.58887540587599,4.48589732885879,4.47500121624613,4.92268008407433,4.59773649871684,4.49325820754343,4.51380719742599,4.90099076862684,4.77708814013542
GMP synthase [glutamine-hydrolyzing],3.36698789744165,3.25547731197114,3.26789870461198,3.16839311903018,2.83755692585421,3.00701901273549,3.45609089873317,3.53375201653361,3.01084865806855,3.1597781583656,2.81169970310139,3.45656578230496,3.98706064040839,3.0067776817951,3.99920909755569,2.98386474769921,3.20348133286831,2.27143387473653,3.93521716774315,2.50069173180151,2.96421636311996,2.92304554105517,3.11198784694338,3.31954958958012,3.30716635875796,3.35359801821687,2.92776789274738,3.46763070588532,3.26049249922973,2.80134082515419,2.88340690494483,3.1357598697492,3.29350433487163,2.92989780495312,3.27134674216637,3.19556854018575,2.98020087951706,2.92422482994737,2.67064493599195,2.88480954446697,3.09655628743952,3.19202393588595,3.02144162900078,3.33321409166074,2.78996613300821,3.456033044703,3.18487657196012,3.17899750721194,3.07468928814362,3.25805858811243,3.06764444794779,3.46842000672571,2.66639982699614,3.28859200896647,3.20634013184708,3.12110824166411,3.0831014702023,3.03923675972,2.88782376162322,3.16563968170215,3.43833946672687,3.31282256735943,2.53412370712796,3.13753775354572,3.51817326334688,3.35082928914027,2.98822928583642,3.64501175883539,3.1554112321113,2.86266936358653,3.08525846532141,3.19481593333288
Golgi apparatus membrane protein TVP23 homolog C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9008334577036,3.93546734000603,,4.17648478199822,3.71533172997223,4.21489396797287,5.1251426704318,4.89269044873094,3.87058100126732,4.19718492221773,4.00200699621347,4.13667342650439,,,,,,,,,,,,
Golgi reassembly-stacking protein 2,3.80478989630491,3.80721476772082,3.8516197181687,3.67706782902639,3.67844762877586,3.46732905628972,3.87475918978744,3.82245516954837,3.75799003118054,3.74843454552484,3.78268175232379,3.31716872154686,3.55880565566605,3.63114169762483,3.76552140600914,3.81794772341909,3.4997324377004,3.66570413430655,3.7730171972153,3.76194418215112,3.50219260567782,3.67148817555785,3.7511035258727,3.70158266087407,3.64287738861274,3.74140176321568,4.10504185477475,3.61944933613603,3.77891566827275,3.71016867122537,3.79995504741697,3.99336113420105,3.66752195396849,3.79264498466459,3.81121114917527,3.27674654562685,3.47981238282691,3.81845295456547,3.6141974910947,3.6536006024427,3.29715485240812,3.56751715148945,3.76431050808462,3.79352267016295,3.4976829365122,3.79714645588585,3.72478425578882,3.72734335028328,3.70585066858382,3.71782966032482,3.76657459857982,3.37418300673168,3.68737003997623,3.76015381623853,3.94788944520531,3.63103220936207,3.61338930537294,3.66450450222896,3.72262676006424,3.59750843283962,3.50374043151379,3.47003941008441,3.7200161684731,3.6338766242693,3.59884967061262,3.72351053481492,3.76121465330164,3.68712291522067,3.56955616518535,3.70042575991242,3.48690434482227,3.80981607656225
Golgi resident protein GCP60,2.04814302481566,2.03299629316789,2.13465301780598,1.96927724991803,2.00011009415458,2.10739588730251,1.99332760277548,2.06893872771987,1.69395593731311,2.21597246272606,1.80869588412332,1.82362275434077,1.23338006995251,2.17090382894045,2.23006897435267,2.09938086696645,1.1522820213934,2.23308492259781,2.06464282411139,2.11779838733653,1.88030885268091,2.30358155326979,2.1687717420231,2.88728780095458,1.67761389361656,1.40396280371103,2.5977837015075,1.38641596635233,1.66652595226494,2.42002137415999,3.06460314761107,1.38641596635233,1.22494485530819,2.26105448533412,2.50865804104024,2.38662159436242,1.87354002053105,1.82518676257603,1.84791591606644,1.88384311529296,2.05509925351158,2.24187904726028,2.14145723893464,1.99558435480483,2.01529102520051,2.06187978403467,2.02247687825606,1.75402303237151,2.04392329796541,1.96787020401148,1.89562916222169,2.12361055327217,1.90027636328522,2.02398347851149,1.68721475717204,2.17070701212577,2.13366977916369,1.92273306432516,1.94815396137462,1.94516849027863,1.43768978104007,1.83205054641695,2.39417813513664,2.19382218195771,1.26450395412446,2.38098097617337,2.09851998640872,2.19346612334115,2.3429824359147,2.36145780231532,1.79305596716467,2.22696692882414
Golgi-associated plant pathogenesis-related protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022382060469799,,,-0.819849961955779,3.02718348962765,-0.174066771401031,1.8566575687204,,-0.937277244604982,1.50196814146133,1.60048832758957,,,,,,,,,,,,,
Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,1.82616995095643,1.40162764759212,1.75153552188592,1.40794351565122,2.19805350330026,2.25755405742963,2.32558765150877,1.16822287855455,0.24458913647396,0.293514238797874,2.25804180794195,1.64763881766063,1.20227070618822,1.38059764312759,2.1880551611495,2.20376252550084,2.17718802175137,1.2847306531805,2.58645511824812,1.39991534882219,1.16092099034292,1.47225691545313,1.44459041398118,0.572681351165295,0.8190016229355,1.57384145908129,2.33975486897102,2.21473479919174,1.8639033292253,2.2898838605976,1.46115587909003,0.86813514831258,0.8190016229355,1.47292080606607,2.00420157912836,1.42487320795193,0.760080136570015,1.7926151938925,1.62655241880092,1.76889961585478,1.53842382711686,1.65619056868823,1.22632659943824,1.69241700624606,1.37949548351857,1.95654075055601,1.11063854854705,1.58401503095626,1.41971328170006,1.62270374693249,1.69133499759084,2.901512580685,1.3637399728476,1.34103192603738,1.71626760493033,1.28018024635414,1.36422665760804,1.68004055700898,1.22487919903673,1.4481644504303,0.597304386714778,1.48081291073748,1.70183777398613,1.26658017715077,1.315203905683,1.52082121167827,1.57388350966329,1.60596355175529,1.52522121746927,2.22534059367789,1.41043318881002,2.1267644426192
GPI ethanolamine phosphate transferase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25961736916586,4.1932243134742,4.22572824094966,3.99560035944173,5.24651491507138,5.17952853067062,5.19451904811549,4.2397865790394,4.17673565133171,5.21583740195562,4.19670241516094,4.31257085841515
GPI mannosyltransferase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376489730141531,-0.0721880930830305,,0.250807641096032,,0.7475561534328,0.0935303051712442,,,,0.921990989530695,,,,,,,,,,,,
GPN-loop GTPase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.192375710944399,,-2.19295189687853,-0.13233426469828,,0.148054049931568,0.3082351802617,-0.244090501982654,,,,0.341138803900595,,,,,,,,,,,,
Grancalcin,1.87326018179912,1.59224582644741,1.80671181949514,2.30111143020173,2.21857843091741,1.90888194176862,2.30057259288247,2.26041745290507,2.21670876736965,2.1787755427064,2.24482841343677,3.11588737045988,2.26527738815277,2.00799325212998,0.672030720936371,2.65619358359175,1.76955569204526,2.39069869928472,2.55995836272113,2.78177348549607,2.19199527431796,2.27365322100954,2.01495495008268,2.75996907958637,1.72859229331785,2.82284697838823,2.12548448844776,2.60808044376359,0.727843300647088,1.8182005461476,2.00786190923697,3.1404022738932,1.89491895667375,2.39657822581038,1.97197742716224,3.41331526782128,0.40942888034058,2.23110978909822,2.35686097788257,2.33066825590916,1.44634062090361,1.7900829060605,2.80238097114318,2.1138400889759,1.90173099536787,2.74567271235561,2.80482263309423,2.6735362898098,2.24088737133044,2.29541068168742,2.54978773611774,2.36419241981339,2.22586764441119,1.65380312181233,2.72176325069252,2.45494275261121,1.56190531530399,1.3339460117959,2.29866316997489,2.51062415700858,1.44954569612654,2.16485824136827,2.30914869432035,1.85496276725698,2.09245779947534,2.17678973224864,2.3706518766376,2.42492062188669,2.19973293996266,2.44680878204047,1.40328393704948,3.12237429305629
Graves disease carrier protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1262474889706,-2.50711202712317,,,,,-1.2671398663428,,,,,,,,,,,,,,,,,
Growth factor receptor-bound protein 2,3.77317799424497,3.87052879886669,3.3827517055698,3.751495044226,3.3704522337897,3.55564279867815,3.35621562843927,3.70738292509502,3.49906375445206,3.65307033112395,3.72857993557068,3.55731361416936,3.44249986456082,3.5954694839008,2.9082630656207,4.30211976160959,3.03002141597585,3.75275363651146,3.39735586356305,4.28846428610377,3.50987765727936,3.69646075392859,3.8187820818616,4.32376656913724,3.69554294304258,3.8687150836239,3.5914587867885,3.61748073987586,3.7181831417247,3.86438394776503,3.38733440368041,4.04335959165325,3.21764841762213,3.49321130607211,3.63155901931793,4.0565479184503,3.72507544370332,3.83447548779017,3.31569253837703,3.48616717576726,3.69727428982514,3.44731997006969,3.41838231240695,3.83577879533778,3.6901967524435,3.59101371078537,3.43788529504712,3.27397503600141,3.81198406998808,3.96605559934147,2.97030011912002,3.04918579264354,3.86793450853426,3.87202249650961,3.53459534287487,3.86405225081891,3.29678500016315,3.80370271983536,3.33963372817682,3.89410400333437,3.57284506264645,3.5976129768139,3.45572709971305,3.58898140762769,3.79786773972765,3.87613121871649,2.84439328747882,3.63497548460982,3.66283003033898,3.5852998254901,3.39200804152906,3.88825540500682
Growth/differentiation factor 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394705977143301,0.81880067499653,0.70840799340887,,0.563652427898632,0.669857735256469,0.421802462619201,1.89685852781785,0.500617781350718,0.75494769088253,0.919963082291868,,,,,,,,,,,,,
"GrpE protein homolog 1, mitochondrial",2.68873622639002,2.80387562535858,2.49795651880854,2.4532077369098,2.72861215296926,2.80351805561177,2.95378723280268,2.31935166390583,2.15586730591939,2.3667769108252,2.31933121162316,2.50266254895089,2.40068706540993,2.72717872440413,2.83762270586046,2.18213115713621,2.81780907308928,2.67103253115889,2.95204677688465,2.17613070967496,2.69999800885875,2.63606260045578,2.53973858800918,3.66421444298235,2.87188533709529,1.20164437253693,3.00635931288073,2.6210893169811,2.6840530634834,2.65470349651321,2.92533728205808,2.55770602645971,2.55619978836084,2.67161558915222,2.90656515633002,2.53005020720482,2.68578757036423,2.74679655546859,2.98127921801077,1.73097113989587,2.64535015242436,2.49538186800013,2.9592983869432,2.66208139492945,2.77802420978897,2.44639904643518,2.69750533791615,2.15830573728136,2.65557956519929,2.62346649907008,3.04082685413359,2.36203170158013,2.46143264691255,2.94533237783963,1.67134692115708,2.43264855125458,2.76675290068817,2.43630948169667,2.82746901416576,2.49901289698335,2.37729507812732,2.71108553329476,2.86369494296424,2.26809969118038,2.39542923104053,2.47757110196776,2.67663144340242,2.10866584459598,2.77734452736447,3.14302461770097,2.63883546149698,2.46474683884278
GTP cyclohydrolase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7312261365839,,,,,,,,,,,,,,,,-0.154004196597198,,,-1.41551068328888,-0.776766299404868,-1.97065563299823,,-0.868673195218556,-0.454284820365983,,,-2.07637681171281,,,,-1.76564394941456,-0.664125612653521,,,,-0.15994732937869,,-1.63849818258796,
GTP-binding nuclear protein Ran,6.60492733860015,6.19116973341119,6.23589268515201,6.77044668677619,6.78291222054365,6.26282863481003,6.58290306121216,6.36301307598179,6.75538891428159,6.71547102896172,6.29074998822412,6.33396830397044,6.61790322485651,6.64666551424005,6.60598557157948,6.55354756235588,6.91661819164608,6.51038385678671,6.51435487347107,6.37968289984826,6.60001666317818,6.60274432021599,6.56778489256925,6.15238138696466,6.52045379732829,6.49466633175104,6.64726283083862,6.59300309062642,6.15583743616261,6.68696567671264,6.45807237036651,6.71280722677363,6.54353824812382,6.70514239965561,6.66191499425339,6.67415396613078,6.49220880277457,6.15976481989644,6.17642708464398,6.65260485184355,6.5452183019211,6.42122042845681,6.26395018318287,6.79251492210927,6.75294610742131,6.54127190626018,6.44692717966887,6.8308491219465,6.62783921436931,6.21115437501222,6.09124532703574,6.72082193019972,6.48936231846993,6.37352150996193,6.25702667070618,6.62239258864128,7.13757044065647,6.4859360810625,6.57092991501333,6.48266151047854,6.75925427864395,6.50046064052926,6.3941905051535,6.58263825782526,6.86504337080219,6.54495694389149,6.10277719644772,6.6348358184415,6.76733197582197,6.13323392547208,6.19142597654952,6.74570014512306
GTP-binding protein Rit1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484584809070371,1.47708476003272,,,,,,,,,-0.284050932200341,-0.714518355213903,,-0.778179464245262,-0.321105997918821,,-0.793526923678609,-1.3827551958149,4.33220616142251,,-0.660282196319942,-0.603756630681148
