protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_M8_1,DDA_NVG_D6_2,DDA_NVG_M8_2,DDA_NVG_D6_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_M8_1,DIA_BGI_D6_2,DIA_BGI_M8_2,DIA_BGI_D6_3,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_D6_3,DIA_FDU_F7_3
"Probable leucine--tRNA ligase, mitochondrial",5.32647975749342,4.48243034649571,4.78990913850201,,4.91998163123135,,4.21726434613609,4.70795924991312,,5.0885863711648,,5.0847856029489,,4.31664669413103,3.82628493538957,4.51240749398912,3.89358586979883,4.27595907391248,3.9272760386367,3.20357673963728,2.87440497213593,3.55730194395226,4.57994541996331,3.46970972365372,2.97893303331796,3.05531058305419,2.79638603276709,6.14326888799001,3.27368062244887,3.21046435262481,3.15810540975983,3.40584979177389,3.06882034831149,3.76897895084407,3.97521691320364,3.5267738530718
Probable lysosomal cobalamin transporter,,,3.13312948695074,3.35061241488647,2.86256427785208,,,,,,,4.10285893230376,,,,,,,,,,,,,,,,,,,,,,,,
Probable methyltransferase TARBP1,,,,,,,,,,,,,,,,,,,0.962392540108057,1.82321592147174,1.50932553575648,1.40045100730621,1.77783405997887,1.70208723422367,0.628670805606459,2.45315789358639,0.841237600675692,3.1252180788613,0.431041247789569,2.66873760844881,0.580124010483833,0.131034886100292,2.54854284901099,3.08259226780297,3.20245882785894,0.354242622681703
Probable methyltransferase-like protein 15,,,,,,,,,,,,,,3.64017536607108,,,3.59903894880568,3.54190664919463,,,,,,,0.371005892307225,2.04246975592555,0.889845942351059,2.63698271359217,1.41722010447644,1.68946457120068,1.68194106504849,1.75825032646274,2.09045830524014,1.27936738312423,2.0993161489872,0.524089831864355
Probable peptidyl-tRNA hydrolase,4.22556640004701,,4.4325978049835,,,,,,,,,,,,,,,,2.63685132710067,1.52178664924885,1.85223518529349,1.61863610978332,1.77157801806508,1.53421906200989,,,,,,,-0.559231714389302,-0.489761156373341,3.88321909220956,3.20853270318664,2.47927647787351,3.32503578134457
"Probable proline--tRNA ligase, mitochondrial",,,,,,,,,,,,,,,,,,,1.5909799696059,1.51063022610388,1.84102796911142,1.89689236873015,1.90755926052051,1.35901597079821,1.52600187512717,1.2563952840141,2.0134815987285,1.96344316693242,1.91298622622768,1.59513056276212,0.715468802689931,0.41803610476369,2.34640137189459,2.63503964021547,1.70854689909264,1.8801547974324
Probable ribonuclease ZC3H12D,,,,,,,,,,,,,2.71165014446295,3.12040244035085,,2.97239072138314,2.27306215870305,3.3666728807078,2.74763057941169,0.571175668427273,2.76844580150751,0.686121665291848,5.4717724540427,0.360764116183808,,1.79177616066302,2.02594111725312,3.02771513003184,3.6198629443594,2.51958874244484,0.856958115322966,1.11745818296273,1.52354630349752,1.3181076442266,3.75601610203418,4.10749648139193
Probable ribosome biogenesis protein RLP24,,,,,,,,,,4.66064590758599,,,,4.02397085752836,,,,3.9909860610421,1.32562694818103,0.97891764476251,1.38544782626325,0.262524846227384,1.94889005142804,0.592999882872044,,,,,,,,,,,,
Probable RNA polymerase II nuclear localization protein SLC7A6OS,,,,,,,,,,,,,,,,,,,,,,,,,,1.85502494964441,2.22862716666221,1.80731089873733,2.21239057142749,,,,,,,
Probable RNA-binding protein 19,3.00382481468012,3.06817203161881,3.46412979769321,3.37524575729304,3.62098136068316,3.42343563379821,,6.02529928421557,4.41363284589175,,,4.20886375985775,,,,,5.9979228533847,,3.01713382422473,3.07708768672491,2.74041314381175,3.61807246053488,2.90127468030374,3.48807903642974,2.80449203649117,3.1089149775919,2.9185985336487,3.49874523544712,3.15481898602138,3.20702593482862,3.41935463215036,3.25438725231982,3.77018437992252,3.5962181798395,3.60376596082937,3.33687679271413
Probable RNA-binding protein EIF1AD,3.9286781901549,3.53987360052238,3.90735958246218,3.85403478158491,3.96932520970623,3.85137261549628,,,,,6.90300619574355,,,5.07228421371872,,5.10604774422691,5.39099656477662,4.91705611730437,1.84828371334482,3.86553317757801,4.88260505877805,2.62264612698768,4.21999177891043,4.27381576347594,3.79931337156248,3.86090657656471,3.51354235131402,3.37403653119883,3.89584691576019,3.61230657479743,5.22706682991044,5.7184920019433,1.0181711525629,5.74905413709248,0.807789522753051,6.10358217256461
Probable rRNA-processing protein EBP2,5.06851390199763,4.81127782418401,5.27974905845451,4.97367625331155,5.40803786366976,5.05553769649781,4.84244346030822,5.38186981289925,4.93876448198184,5.21363802751292,4.80272024597444,5.25553159894783,4.96938891553986,4.83057769947397,5.43898271875311,5.18925870311855,4.86852789873897,5.08909776550412,5.07263746877056,4.93144355605394,4.94422448568109,5.72790112915332,5.04591678530697,4.75981060452828,5.20085412013852,4.91788243807944,5.18573826095985,4.95414165428787,4.84616689085693,5.10552213395537,5.08503063189737,5.14802492828633,4.84230740576673,5.29682103526571,4.77259511895518,4.93088084142784
"Probable threonine--tRNA ligase 2, cytoplasmic",,,,,,,,,,,,,,,,,,,,,,,,,1.18141945181429,1.42919049388342,1.29743921654373,0.35368892005264,0.461006059083604,1.13615029646525,,,,,,
Probable tRNA N6-adenosine threonylcarbamoyltransferase,4.06218320340911,4.6266158655209,3.9305425314705,3.77831069364543,3.95012114158474,4.0658796257453,,,5.91407619140731,,7.39434576729691,5.88298509016411,4.42294100765028,,4.85005571144632,4.54498279817737,5.02529953759888,4.89773430743303,4.12568790422884,4.17000841237822,4.06213733451377,3.76977680951009,3.84644292970545,4.00138136130446,3.89919079258439,3.99411328964631,3.90387193755272,4.01962640232853,4.00551023399159,3.96168006800984,2.40794844604586,3.97533751247072,4.00281607151292,4.9575443305449,3.70029047804937,4.05752962709823
"Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial",,,,,,,,,,,,,,,,,,,1.33797720338015,0.241596495705436,0.585563654413081,0.90734216317281,1.45203892317167,0.528949688094071,,,,,,,,,,,,
Probable tRNA pseudouridine synthase 1,3.34730979150332,3.95387495759441,3.52393935846851,3.05252040018054,3.32360762445695,2.99447086546551,,6.11478964859904,,,,,,,,,,,4.32588711334063,1.48344040676081,3.77192606066315,4.85809949071598,3.03078099818383,3.14714534066244,2.93235017383054,3.95360094803327,2.94121138766918,3.30785090842259,2.99981859664925,3.23409344582099,3.86089581522944,4.2379301184586,3.377294846197,3.83667583174128,2.69977412819025,3.51603998966841
Probable tRNA pseudouridine synthase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553611623215947,,
Probable tRNA(His) guanylyltransferase,,,,,,,2.80951689524219,4.06572248954552,3.6071812813598,,2.9716549804292,2.8499145467072,,,,,,,3.11553071643541,,2.64970697902744,3.00818939931457,3.27784632049192,3.31951797506843,1.99568102371873,2.52511634058955,2.10499047156146,2.85767144205458,2.76148470423854,2.47701922738788,2.44156430498635,2.88719456541421,2.73971734239471,2.22183434676539,2.53980913842926,2.42641427486132
Probable U3 small nucleolar RNA-associated protein 11,,,,,3.9492786550752,,,,,,,,,,,,,,,,,,,,2.19949882888253,0.690043963315053,,-0.844103092522527,4.25326847987884,3.54539099328088,1.4550057890193,1.50675105200386,1.06377954936405,1.77326811230464,,3.05441644024577
Probable ubiquitin carboxyl-terminal hydrolase FAF-X,,,,,,,,,,,,,,,,,,,3.16472991282363,1.73895579539761,2.03376336394915,1.65608032584848,1.85961035158554,2.58469719134514,1.32413386600281,2.29424544995304,2.25895781282724,2.33247164551566,2.48735059284082,2.29164002350067,2.76917825378466,3.50061006659861,1.15475857004022,1.1182321835487,2.57198402331947,2.19214813038613
Probable Xaa-Pro aminopeptidase 3,,,,,,,,3.2021280827653,3.13812662126868,3.23240623940358,,3.15003045295118,,,,,,,,,,,,,1.63707891808648,2.38584807684911,3.88441109183241,2.17404313461363,0.665983592621991,1.79690635378523,1.76473445950161,2.65173767952067,1.14452198322017,1.49915444418905,2.13606150108942,2.05741773895138
Procollagen galactosyltransferase 1,,,,,,,5.32984359133432,5.79055310103006,5.86816349275024,,5.87504111167644,,6.2589956451916,,5.73996259858244,,6.321468706697,5.59278707663785,2.95054780996267,4.08268617792425,5.84052844980629,2.22528581579282,4.01282319110198,4.92196332541609,4.34750716617939,3.34180314866011,3.73351383260092,3.92725800012973,3.46285334317149,4.14849445685514,4.07484749964577,3.16567282305693,4.08747420909003,4.53781006158541,3.17773701294058,4.33825092242294
"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06136862773421,4.46628988424135,,,,,,
"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83459389118621,0.202246325269772,0.132281923539168,0.709756104538354,0.761547652088323,1.14003493391048
Profilin-1,9.10243695300335,9.08055085366074,8.90509126403924,9.21395466595927,9.17713484043248,9.21993287436933,9.08770408766736,9.1501704473053,9.11797288248158,9.12676556147787,9.06057500340938,9.05267658768777,9.11548057412321,9.04872522817532,9.21678382416125,9.3912350244651,9.33969182876852,8.90558551412726,9.04556521239294,9.18095880304692,9.04762988484826,9.05507396348719,9.27458902797315,9.01438945383796,8.99700460210994,9.23651260388536,9.10509497280787,9.30318222938668,8.89318196472725,9.29719314829229,9.14799419011689,9.01968173693405,9.09218602939215,9.14867175623893,9.1443232890433,9.30542396553776
Profilin-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03568351112079,,,,
Profilin-3,4.00852067259387,3.89609022469385,3.90293937117256,3.79992981833789,4.0141944989394,4.06442332084905,3.48706105289635,3.84593465667608,4.00585948260996,3.71387859581015,3.66076876996886,3.59716276283206,3.69889117644809,3.92785497843499,3.91729074909083,4.18756505474518,4.08913087301319,4.05084002109324,,,,,,,,,,,,,3.73113305190755,3.5640774903884,3.7026048488487,3.64972163605889,3.66242272711456,3.77164102315961
Programmed cell death 1 ligand 1,4.8669464348665,5.16549119190959,4.79210632504899,4.89431569224762,,5.30306623425169,4.57565695489405,4.16655139110668,4.22148269236977,4.40536007278605,3.90600290137456,4.48814830978396,3.92036119284115,4.49473415958215,4.01016545391279,4.08120882277654,4.31605601250855,4.3080093087834,5.27969333119106,4.16404821983374,3.14965639594958,3.85070874321801,3.70040239484847,4.53106701937397,3.35973609262442,4.42762174994914,4.13428393166665,4.38119260866806,4.14030853877993,4.30997069251007,,,,,,
Programmed cell death 6-interacting protein,5.60286969906344,5.55608711331743,5.62602187026563,5.63714349285016,5.64751621009067,5.64502761620062,5.53578228314517,5.54647138229401,5.63282453429629,5.53973899668668,5.68256607144689,5.68016616057248,5.45459123935127,5.68721179340997,5.53904613222311,5.74170015619046,5.49221184953847,5.60965638572742,5.65808217332292,5.70211957576921,5.52481331428665,5.45716220289518,5.67177449421863,5.56223677385024,5.36361225900005,5.70850819946388,5.58866652362738,5.6541700519486,5.45949929581346,5.7968973878944,5.57761140211326,5.47606057669631,5.57678059761031,5.8080193177694,5.60152072601846,5.39697593394842
Programmed cell death protein 10,5.31006695794814,5.49415542542723,4.71739313735423,5.52633669686496,5.35251279527407,5.29841006062283,4.78519951748574,5.03933493462457,5.25948738299896,5.72553006508424,5.07761672246155,5.17616219802605,5.59380715183407,4.69738151054857,4.64775862133431,5.22767869541586,5.35164374167697,5.59505072014722,5.17078926037813,5.57231454132571,5.10917904082556,5.36272348540289,5.50479941313134,4.93819205764295,5.04702489876479,5.41442030776782,5.16459723598522,5.32728861552984,5.0544792818827,5.14213361124324,5.31090479745259,5.06376175162465,5.10331458468395,5.15018461114903,5.4431497186294,4.86341253742756
Programmed cell death protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144909803079397,4.42190015263725,0.630732329226052,0.155045151705337,0.110847651996104,-1.66513408263523
Programmed cell death protein 2-like,3.60799272214765,,3.50088950722204,3.08956519068097,3.32935700145198,3.15043512323154,2.52371178732157,2.8887736085082,2.96801809368099,2.41552560783047,2.30982961323438,2.79480710814678,,,,,,,4.11386066514675,1.47955741375383,2.80819964068347,2.30601711807511,2.96418787560696,1.91540817143327,2.68888280082156,,3.5035737801169,2.78896571495141,3.37045511850868,3.11783768071832,,,,,,
Programmed cell death protein 4,6.55408990721866,6.50884086608245,6.50256975445725,6.53717479073498,6.52060400842799,6.55212259652925,6.35127067210058,6.59394329384832,6.5459435277939,6.56660550664149,6.416378545649,6.57069035367069,6.63429678609602,6.63465461179853,6.42324256563807,6.34563718163861,6.65931723033752,6.55451229993627,6.38570089870767,6.43807563938945,6.47239050522819,6.50965606549632,6.54840713811158,6.42216610075648,6.52556641290569,6.41123412910992,6.58330659104113,6.40356946985434,6.6450878866683,6.28848899341575,6.48370221755073,6.53258994937229,6.49534348735339,6.53516177217807,6.50308840439884,6.4905541878207
Programmed cell death protein 5,6.03162589466362,5.94426073408451,6.0254615445469,5.99289236734594,5.98331754800125,6.0875241446852,6.03522355285852,6.21598856471276,5.96396863987354,6.07537589281373,5.76486431320264,6.05934581449424,6.30034783383515,5.97961216845546,5.962815170219,6.17988945865835,6.14385150280006,5.59961013585971,5.92504100387811,5.92932489114139,5.74787155395833,5.88066866250597,6.02474235435472,6.13467976363453,5.724517863465,5.87420137548242,6.01898542937503,5.86574886357064,6.08781753424041,5.99871174225225,5.78781366518432,5.91333073375238,6.15151692125898,5.93488687601776,5.77132138327853,6.05521291724289
Programmed cell death protein 6,5.69744703036299,5.65355285198568,5.78274189112118,5.64263473062081,5.70594910310062,5.90654404893768,5.72452067811048,5.81825689558962,5.6057201390029,5.63241799883949,5.8979909659823,5.8006644936694,5.53844542816565,5.70864724219275,5.61978894123499,5.85827103266954,5.82578256797725,5.7417863019398,5.39361982606063,5.65998130088081,6.08801872124255,5.47547092743399,5.93503816473704,5.71199667904455,5.57075267939696,5.52443341808248,5.70190084388739,5.93868547055691,5.67293713402557,5.93208034786271,5.53151372330191,5.56865937174417,5.63655378207987,5.77184818267555,5.78801501846672,5.56026158982528
Prohibitin,7.09932892384837,6.98357096593485,7.15851470321085,7.07037142690708,7.0571740364774,7.05482663639585,6.9126085597764,7.10179974529274,7.14536766672372,7.14793246912901,7.00435669124062,7.18797905907782,7.19566619195983,6.96433808918034,7.18349521185838,6.93805325003733,7.24972949445144,6.99348711610208,7.1364793522243,7.10283240437278,7.03761746307593,6.92494666259186,7.12165910624941,6.98192789638592,7.15961405288899,7.09730106007771,7.25479712695252,6.91742616322784,7.0761372861729,6.88960650131854,6.98525024216346,7.10087994972372,6.99923316856131,7.1107313183899,6.93851911567677,7.11762322010383
Prohibitin-2,6.69784648402781,6.819036156863,6.8330002500678,6.65592433522353,6.78107830558494,6.8455884084278,6.57442407765975,7.01629683932599,6.73637448890147,6.83188852271586,6.64735009379347,6.92810697965196,6.72835882822374,6.62266242792485,6.81839161082948,6.59843607307333,7.13481354548324,6.79140825645049,6.90928776418955,6.80014232928814,6.66420315997938,6.66134506498271,6.81856237510937,6.67038299724667,6.80515755020561,6.73980815697124,6.87914131469535,6.69871676429396,6.68734575162752,6.60618471163306,6.67329939662307,6.75057305444502,6.66477215266042,6.85211805500111,6.60502724056688,6.88686680926463
Prolactin regulatory element-binding protein,4.47836893271445,3.94322946145774,3.70711465887714,3.70748832627617,3.19107110856238,3.82775275857494,3.57453278824256,3.97873436805739,3.88020392812708,3.86510493666446,3.67254587195918,3.91235829144127,,,,,6.61781564230711,,2.83398437951101,3.78044656673369,3.50744593715374,4.36762025050337,3.95173565279242,3.57682202845573,3.516444808173,3.43939185670832,3.74384933283383,3.33778218534325,3.67405481399341,3.97891633314285,3.49810565880779,3.85565038008574,3.62906284511854,3.87753932051203,3.6901692337144,3.78388622958296
Proliferating cell nuclear antigen,6.09072635856613,6.09716835586342,6.00931083356282,5.88213312029665,6.04180265594206,6.17047933217372,5.86665780787434,5.99518597944988,6.22524648243456,5.97247522593395,5.96715014890746,6.06900199820885,5.89802261745245,6.03637493501835,5.87126648458859,6.28660649315604,6.10709334438085,6.175818170934,5.90682171384684,5.86390396643592,5.91468721369456,6.06465795358969,6.21851406500305,6.05625465547086,5.94384249087014,6.02878699765647,5.71987819570528,6.06670890891749,5.94505115554405,6.22259606402749,6.07375850999145,6.01685746042271,5.88834685856101,5.81612501561229,6.05222974398336,5.94943872503192
Proliferation-associated protein 2G4,6.82022690018138,6.82129878805007,6.83535024670367,6.7415652970298,6.74691147917361,6.78462280273997,6.69480058587783,6.84858260564706,6.82442251960554,6.76380077908073,6.68067866590944,6.91444027923554,6.79804515309252,6.64029886735422,6.74004893544386,6.93308420809281,6.81312177092192,6.90287425558227,6.81364667318936,6.79578233452274,6.71242139183739,6.65625679828272,6.77489114795337,6.89224670565948,6.72516683072552,6.74801487250415,6.70581146379605,6.90188216131437,6.71516483207833,6.76742087502127,6.71646039816033,6.77104611372809,6.70145505323209,6.81957875541327,6.70670088761344,6.7656008644889
Proline synthase co-transcribed bacterial homolog protein,5.54177175815813,5.59518949930772,5.74446921928512,5.58777725375495,5.74317223381186,5.66850244525622,5.6783039457269,5.73850045717794,5.70240016158882,5.61765470074901,5.42554942471392,5.66543345480221,5.51931378369593,5.41830131058423,5.69241092875467,5.68426657471242,5.78504976997874,5.69495444851958,5.6493169833652,5.47782942840598,5.63456829325442,5.59025331976075,5.88408416231281,5.82594409636631,5.54127620938746,5.78216374801379,5.58986085421019,5.81958921988131,5.50177685582087,5.65771190823711,5.63218067852565,5.50527802257601,5.59115527260251,5.5757534210708,5.75783995552046,5.58892519495582
"Proline-, glutamic acid- and leucine-rich protein 1",4.79282724586114,4.72014197551373,4.69960293036103,4.61503185637026,4.78508897351337,4.67272201477863,4.5038752495752,4.82800828098114,4.63451076461282,4.72472209313061,4.60667989851942,4.91805323982852,4.70944282843219,4.60212369763079,4.59790412996493,4.62594095216118,4.69066325707549,4.87711331978154,4.76375128313605,4.59355917504853,4.49811311676287,4.5251928880546,4.66294238590886,4.88239179995026,4.50937117758349,5.01711506604262,4.65715658799222,4.76496464380784,4.5407686442405,4.49870467931024,4.71635996907559,4.55382449261405,4.53134404387085,4.75769315003003,4.803186868688,4.49624510269676
Proline-rich protein PRCC,4.76618755601489,,4.59367116479738,,,,3.74973675878733,3.70304273452756,3.46703546766204,3.66895129110463,,,,,,,,,,,,,,,1.20123295879765,2.03307056251158,2.30512635344768,2.0686327347333,1.94226399057196,3.2120197529237,2.30547743716078,2.67409532741624,2.33400269602294,1.70892950240362,2.11018641599359,2.23621461443715
Proline-serine-threonine phosphatase-interacting protein 1,,,,,,,,,,,,,,,,,,,,,,,,,0.8179706435214,1.10430093416803,,1.55363048489105,,0.848312336102952,,,,,,
Proline-serine-threonine phosphatase-interacting protein 2,,,,,,,,,,,,,,,,5.2595581349193,,,,,,,,,-0.696759851458494,2.24410197792903,2.03814729526864,,2.11963883171671,,,,,,,
Prolyl 3-hydroxylase 1,,,,,,,,,,4.01781271448407,,,,,,,,,,3.00858385236533,0.94862174576827,,1.04235768443866,2.75897227195856,1.47548262958685,2.00622325823648,1.40303535831119,1.6277996553376,0.746802289823766,0.969014246042807,0.707676755152743,2.4196901346121,-0.0403549768599987,2.60432856198598,1.26653461796225,1.30060681014941
Prolyl 3-hydroxylase OGFOD1,,,,,,,,,,,,,,,,,,,1.60795880417198,,1.90272037153961,1.50194183977194,1.48902426208259,1.5640443333989,1.74954692423694,1.56263115424857,1.06265162843238,0.96692520065569,1.11976199633235,1.33714875394629,,1.14865824416354,1.53607624216634,1.65866903560233,1.1114621322989,1.59767693155546
Prolyl 4-hydroxylase subunit alpha-1,6.18897549264055,5.24004697865274,,6.46594658444317,,5.54520245299554,4.58863840624143,4.45491325034146,4.41569776025985,4.48961444790664,4.19376868624595,4.37699254532824,4.59694114180984,4.13206945994434,4.54610006685158,4.00761632194533,4.30617060938684,4.40381043213879,3.4626694968093,4.98311734042579,3.32405309967373,4.69220155111776,4.31301424010762,4.82330870545342,4.36977494504432,3.83604112626844,4.50392273890635,3.82057443302387,4.75619170325443,4.38881636579717,4.28351342320749,4.19312672484395,4.37964014946024,4.53822984621953,4.1998795533606,4.23920184311826
Prolyl endopeptidase,4.93842144946115,4.78928209645993,4.23676356143313,4.44009358836977,4.69407569202688,4.37540616917733,5.32777267321275,4.54008410165828,4.99423783397317,3.90208730283906,4.81151573255787,4.46881767214656,,6.34056022528592,4.79852059321536,6.92131606942051,4.77165329823232,4.76734271121697,4.24628667944801,4.50015808100029,4.03566577027183,4.65770830260826,4.43437736105942,4.89611925334512,4.35934150792074,4.85553412537566,4.57009825385207,4.55980498017508,4.34275926890425,4.84474501391919,4.37131051633526,4.17886781396992,4.60084106087472,4.3821509825691,4.78948709592697,5.07787060330104
Prolyl endopeptidase-like,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18440506180759,0.437753980044004,,0.398387861641508,,,,,,
"Propionyl-CoA carboxylase alpha chain, mitochondrial",3.66991768346402,3.94789850103991,3.70625424085461,4.16219127914874,3.89100584982725,,,6.63937973488614,,,,,,,,,6.15262899786222,,3.38238220502605,3.50837797834433,,3.91625373130071,4.06855874315487,3.38999238845227,2.93197281268659,2.14292813512442,3.60076527691253,2.87291245288034,3.0826724569284,3.47278313898325,3.97682133439774,4.2688474592855,3.8902991255254,2.75061171208498,2.84634241448785,2.79531701492171
"Propionyl-CoA carboxylase beta chain, mitochondrial",4.08054175465074,4.44007550099312,4.54150405497662,4.15164099769775,,4.20442480382292,4.05249516844461,4.60303164776224,4.74676027289433,3.99028572945961,4.37073318837143,,5.22459137576557,,,,5.79911988013317,5.14800220603532,4.99720057932087,3.07914981300385,3.3584888656773,3.24109025231313,3.35440851322328,3.24798580325659,4.84889956052822,2.75740209648884,3.31244814482645,3.67753877832616,3.44893004592103,3.29348636024267,3.49492202774173,3.63064634864889,3.83893222057809,3.77205491492147,3.35110143227754,3.3022447628162
Prostaglandin E synthase 3,7.24408061156032,7.3389673736467,7.36593300043071,7.45540390624554,7.35622052573655,7.3786835739697,7.2748527509962,7.29529111998873,7.48242781752512,7.4604544995484,7.13368878621852,7.32530296184511,7.28987544010605,7.21214327485325,7.46281002114369,7.29724076569244,7.26989684160305,7.4784501214036,7.17902779787229,7.19380654196517,7.16108736698481,7.18130733845084,7.4115568017659,7.4335503732919,7.1256870405353,7.20527253212683,7.34730703312174,7.38558029949485,7.32725037061611,7.28388682739325,7.486265098176,7.13147491731476,7.45983195597196,7.22234383291554,7.32298720238941,7.29509373601107
Prostaglandin reductase 1,,,,5.48705168256293,,,,,,,,,2.48745116090023,2.81455311867024,2.68264782170288,,2.79031680118544,2.99546544356028,3.07708454190183,2.81606262260472,1.99295316678846,,,2.96107781710425,1.94238123766154,1.79989854118047,1.96155886997948,2.20937569150359,1.69276406011895,1.51998202476429,,,,,,
Prostaglandin reductase 2,,,,,,,,,,4.00769679779305,,,,,,,,,,,,,,,0.990208511156436,2.92833788715056,1.36966329516997,,,1.33550615422479,2.57864681733614,0.0210842448841935,2.82977726541349,0.655381831437276,2.85332432598424,-0.771874723231395
Prostamide/prostaglandin F synthase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82210239395671
Proteasomal ATPase-associated factor 1,3.49821593794053,3.68129567254842,4.07101310708492,,3.82018448568117,3.70666206791882,,,,,,,6.17010023786493,,,,,,4.30174871977835,3.19584459009723,2.34570059725437,3.1013563799635,3.09449550010546,3.07222569310986,2.75254451942958,3.1921419056388,3.17455615814301,2.96232987785362,3.40889069376528,3.17660791835013,2.90081381921039,3.34832884565185,3.13542402938685,2.86802495912233,3.4736374199951,2.96831382918526
Proteasomal ubiquitin receptor ADRM1,5.37834086461392,5.23369272634771,5.69841857031691,5.73689338229214,5.80813132240535,5.83235223077191,5.63830449043857,5.63350333798971,5.77011588443809,5.52596274980448,5.45005740606009,5.76005403724728,5.75794604485048,5.56516737348799,5.84638227225842,5.62688414802587,5.69499019727359,5.70695068129403,5.01341648417172,6.2070222202453,5.48929658552604,5.92518867484388,5.99266143460283,5.27302860107744,5.48400471255965,5.73465821980817,5.72278451634728,5.5844987942853,5.50448517581576,5.4290675089243,5.62668941785377,5.51079710033023,5.69729504849292,5.52400081763791,5.64730974096908,5.70349850967234
Proteasome activator complex subunit 1,7.19984626151219,7.20166181033648,7.23428811932148,7.23833815809381,7.23819315810063,7.16061020250238,7.09081927373912,7.28001165045595,7.20848042802344,7.17977935533813,7.05811093428194,7.40030943608443,7.05966379119904,7.15671201979244,7.10083605233808,7.31596225998023,7.21763501800614,7.49005218805469,7.16131173512982,7.2845926417702,7.20442895802555,7.14271467346788,7.26186084693833,7.33226824568674,7.06357027564343,7.45518619234325,7.14072062825656,7.32984284405997,7.12121316436454,7.29861164574518,7.20559296933795,7.19629486340111,7.1959098708164,7.27053423825059,7.15876479824476,7.15954525310662
Proteasome activator complex subunit 2,6.91870884716016,7.02148012535465,6.81989041984135,6.99211513533158,6.8720814768552,6.90107877139325,6.82437777667185,7.00031556905108,6.92245797355016,7.02949684715245,6.79369906761636,7.10212000698106,6.69209160610308,7.10915988127218,6.92893163151972,7.12990153041287,6.81446083092428,7.04747865658243,6.89927424732178,6.80638085907127,6.79866257585881,6.97658938760214,6.9682528619882,6.9283231156168,6.643280375017,7.09155440569573,6.74351727354493,7.13276411980555,6.85033665363141,7.03105164817005,6.83684899361845,6.87563707557831,6.75007882824771,7.00443593644009,6.93832399400966,7.04867101241052
Proteasome activator complex subunit 3,5.3686246360273,5.19097585449549,5.20413449358959,5.25724719844472,5.18284018708253,4.68100393489169,5.20773936172258,4.95828845499281,5.0496527404663,5.27224604164629,5.1903064451904,5.23178387436839,5.17261544674891,5.20120508469761,5.01328381030445,5.3283343323646,4.98301002939651,5.32290517655056,4.99319817934491,4.98015367304509,4.94344362311383,4.97707975655956,5.46740055275482,5.18253579209142,5.12151878913867,5.12192831167669,5.2462140216474,5.16075672137451,4.88296335625577,5.19949290738052,5.09978201575307,4.99995667621952,5.08373956844902,5.06460464590461,5.00983580699997,5.14732165188003
Proteasome activator complex subunit 4,,,4.26061316338308,4.64221711219101,4.49555934062252,,,,,4.26887742819745,,,,,,,,,1.38234930005884,1.80974300770172,2.59670611476547,2.2494818081317,2.44008029983456,3.27685105660396,2.09494234737767,2.3915211783693,1.86126116238571,1.95792909100132,3.07680764399349,2.51453071090892,3.6231085004648,1.85012992293426,2.62071447825656,2.11497292177574,2.28511565767732,1.63448934247427
Proteasome assembly chaperone 1,4.71369687838753,4.75148761427782,4.67881434367342,5.03526747412385,4.84935123946486,5.33336498954161,4.69078872241374,4.93029417933817,5.02555423896625,4.85967687762864,4.97090163817835,4.98032850434215,5.17348264552554,5.32150390094435,5.01262468400708,4.81658938750924,5.09620759711105,4.58478990426499,6.05497423084488,4.61097855825766,4.67910075654991,4.48189570041604,4.58100383346949,4.6842215881989,4.37497031762563,5.58733770106085,5.02112016001186,5.18791017288377,4.18737410244744,4.83704055762468,4.51863127937865,4.59423547933131,5.08628956526931,5.66518159956599,5.31687717435926,4.18133751393902
