protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5",30.5121001226566,37.9394651607282,33.8008817462434,33.3941574542049,35.8853005908364,34.8417549998786,38.4670037371796,37.8440943156447,36.668889360712,39.2413345990384,37.0216582488708,35.57508749814,28.5170359974641,23.0382097118234,21.5853247598378,25.0548355508776,21.8798545410413,7.58978802785628,9.13256732052172,16.2601215362574,18.7700016606233,11.972777926381,17.4079046013219,22.7426166279936,46.4654320299623,40.6640837558226,30.7089858417176,44.710979858425,35.2656182338037,31.3019103049212,31.7720797580203,22.7397640279271,28.7524865881697,27.7119481268577,25.4837992802755,32.1290285361726
Microtubule-associated protein,,,,,,,,,,,,,,,,,,,46.0159584149842,,,37.0912053842635,17.975060653001,,29.002148245899,39.0817441437348,34.3187177891681,37.7388792599426,38.1313574009055,29.378326630389,5.64147941376651,31.5085388219506,29.1423351140039,15.0049263202441,51.4735433257041,42.8397811316863
Microtubule-associated protein 4,8.24718298666276,4.75810841471263,8.40214538425368,5.33212700368996,6.94582642401375,14.4616611228631,23.6773409183799,26.3104290936992,20.5861857529756,26.7891718238853,22.8916719373731,21.7665433857187,38.5881051432077,27.5891519685458,12.2765536028756,33.6103012395731,26.8865384770149,16.1456206263435,19.1883592828633,29.4195753850091,39.6334130135814,24.769615930643,31.2450216002631,42.8224725971882,36.1664189377055,20.383173050521,10.346534349537,24.6434671335947,14.8809285578706,14.123276172007,32.2264612305207,11.7087525720012,11.5536267070169,26.9865959831791,31.7022524846558,11.20364962784
ABI gene family member 3,,,,,,,,,,,,,,,,,,,33.8626926792787,30.6781113748452,32.2643576183049,32.0633456230852,31.0907156206035,33.2622392703524,34.401191952784,35.3721760503343,33.4311562556732,35.3415842001386,35.3894531278651,32.2795176914402,,,,,,
Microtubule-associated protein RP/EB family member 1,,,38.2382676589324,,,,,,,,,,34.4532479727211,36.8798891604848,,,,,41.0131067935541,36.0694127569017,34.6107106490107,39.0602148452575,35.7396546558738,34.8064125341766,34.1649213238901,38.1464699076955,38.6186136125723,36.8232748005769,39.3269326507619,38.2166980004521,40.4069586393442,42.4309538444227,40.5650250468025,41.0965300517565,41.4215576052246,40.2429422588166
Microtubule-associated protein RP/EB family member 2,,43.8311651492233,,,,,,,,,55.6602831510865,,52.0972495904029,,29.6684662504159,,,,53.1469634184681,64.4374238670658,62.8149927077889,56.1166254640785,63.617667388854,61.660630806215,61.6935166074711,54.9667759798974,46.4734897382431,57.2743968297082,50.5231695979411,50.3402398489611,54.5740124233404,55.0307003203461,55.7574879039769,56.3129424592968,55.2888780899283,54.1170659026937
Microtubule-associated serine/threonine-protein kinase 2,34.7823557471264,33.6634813855368,5.83348683179435,16.5032321687132,11.6713852205428,,,,10.9372723914256,15.2458732041889,,8.14776392900147,,,,,,,6.45211677550934,5.71846549218128,4.64087375809191,6.1465589209388,6.30905072890045,9.47728241025063,23.6244748946183,22.5919650473663,0.228704096801482,27.4902207667995,12.9283118568823,-1.99920316807245,2.0371420090595,11.1562438266348,19.0906935461213,7.21731080051915,15.1178592387698,18.8874280360397
Microtubule-associated serine/threonine-protein kinase 3,,,-1.05975999405419,,,2.19184748956331,,,10.5344192942168,,,,,,,,,,1.74671736721091,8.10118813129408,12.44590981219,4.84182512073478,9.45785001555993,15.6282874879679,19.876873214132,31.7349306114636,-6.35010572557634,34.3327300383557,23.1224057178751,-8.88102937262415,-6.92251906068968,1.31217550958846,6.61944304899986,-2.69811828456727,4.51385300741303,23.7087660194628
Midasin,17.0769471462303,18.2098153047701,37.205158789661,-0.216642168701034,7.78739825062845,19.3598042641861,33.2809341596521,35.3729423257917,38.061111117604,15.3205878520445,37.4046815653916,14.2179705423006,21.7866861140782,-14.9906661276819,-7.44256681782493,9.88669187633163,-3.09197842668586,-8.1846222813463,,,,,,,60.160692680637,38.4379499906716,21.1421519947835,47.2510528710858,28.6389884140546,16.2594622303353,10.1052845658068,-22.3522379053526,4.83961600957649,-3.67764174478275,-10.5751373060551,14.6550832953167
MIF4G domain-containing protein,,,,,,,-0.301610674705772,,,-1.36436544915451,-5.53459348423159,-5.31227802861506,-3.28193635017027,,,1.40388696145824,,11.0984252069414,9.43361365378828,-1.6556998205363,-14.8594324042166,4.20180324165601,-7.66317432450884,-20.3330056469381,-24.7287344637966,-3.82515243037581,7.88052395267253,2.04424858099516,18.7075688474336,26.5618503021375,14.3227773930573,34.6999964405623,22.177696994682,23.5854685168208,29.38527144845,16.8565087744787
Migration and invasion enhancer 1,15.7153432718163,,18.2916500618986,16.6105243324734,16.6047981471277,,,45.7446614509842,21.8413934167981,20.7817713646234,,19.1178033730005,20.7010613993323,14.0448684166923,10.5512115897305,19.4090686143087,11.664280277941,13.0669737009328,35.360740830686,46.6518013720849,47.6299751443782,40.4350721628247,44.9652953235159,44.7756189870479,32.9934393627517,27.3958463196094,31.984838034648,25.5888113928871,28.4582638223757,39.7604741730086,41.9963815344192,41.0623059503506,35.152898181385,40.7116668901415,38.4933813284189,34.0956289286871
"Mimitin, mitochondrial",37.7852696420475,37.4688704264724,40.530456908094,36.3750638355622,38.7052365885064,42.9968735156823,43.8490275981609,,45.2554084565898,29.1531136725003,45.359310829599,43.9889177014893,37.8087425901858,36.8108783786851,37.8649192032234,35.2673402488412,37.8474243438009,39.7506739576824,42.8867483881748,47.0639451619733,44.5468577405535,43.8469259698715,46.3263156974234,44.6432377754389,45.7422020770246,44.8218202999746,36.2656470827284,44.9343474909631,41.5175855040534,38.2199140723834,44.0388381976571,45.6786377624957,42.5722667421369,47.9106974852857,44.0013575503168,44.4670053423523
Mini-chromosome maintenance complex-binding protein,,,,,,,,,,,,,,-18.6437392304369,,4.15431220855894,,,-14.9969392157489,-9.38441900597116,14.7638495483646,-11.1707841133036,2.54923622428054,27.1048615108868,45.9793357979027,27.4924570835747,9.22548106802505,39.3545525856774,,2.79063300649216,-5.78503972638997,-22.0744147103096,4.69226969917701,-14.3145672308038,-10.7264962810694,13.5372675872494
Minor histocompatibility antigen H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5989427857823,,40.3360117605567
2-5-oligoadenylate synthase 2,,,,,,,,,,,,,,,,,,,,,,,,,39.6902047683011,40.4075167496052,40.7019116251176,41.1986350463426,40.9835750675926,40.4099365986349,39.9971314327337,40.2023131813115,40.7727151207693,39.0806180992491,40.1361070803742,40.0765472618313
Abl interactor 1,33.7566765984824,34.5963089943505,34.205574759227,,,,34.8839998070152,,,31.4603918195489,29.450656968572,31.6441048607279,30.0051802300847,32.7934006059824,34.9683755752564,,,,34.4664984826387,29.3915783361504,29.1054330528113,32.3832314253563,29.0258091786036,29.6743860303239,31.0040725177643,34.7696277978607,34.8551311934922,,35.6282219806656,33.5718308416316,35.6399222911032,35.465911895167,34.3698359806555,35.444439576242,35.101150750749,35.6535856115222
MIP18 family protein FAM96A,,,,,,,,,,,,,,,,,,,,,,,,,7.62854517751366,,27.5316131456754,7.6434734721263,18.0008612968591,,,,,,,
Mismatch repair endonuclease PMS2,0.265614262911834,0.813073899850354,2.44275477591982,-0.182804882185243,1.76996483484355,5.75724889310808,15.4658296720732,38.3466494343865,37.4313817959384,27.5779590301289,38.1287741833201,29.7004748627916,15.3430693743476,-9.31163588096729,-22.7034321132084,2.38803393343573,-17.5484945056722,-18.4620885933015,1.13674637561254,15.3584552230398,56.4538370255423,-0.917329669534031,42.1970280543001,51.6379172218628,78.6071715122654,37.0690762660605,2.68277128094371,58.6413266625223,17.0604650748616,3.28485033893113,3.10910644891414,-24.967834265113,2.58697719991193,-7.85767925063327,-13.2176918103434,15.4781553398725
Misshapen-like kinase 1,,,,,,,,,,,,,,,,,,,,,,,,,-18.8502298299882,-0.781605968157088,31.7755133940897,-10.8526023658831,15.016471949702,32.8985968171817,,,,,,
MIT domain-containing protein 1,6.4133986890946,10.8610808097054,11.8732852614599,7.9381225596754,12.5468311426956,9.16747912823601,,,,10.5227656831075,,,,,,,,,10.8717355267413,11.4923202125062,12.7499642051349,11.5462851989401,10.2494228214219,10.7488501630931,15.9930093380028,20.820214409066,13.6607327833173,-1.1439731501061,25.4383842011145,32.4618167202625,32.5350119949357,30.4446899494193,25.1453776221145,26.8757779562274,28.2140759990881,24.2682193367722
Mitochondrial 2-oxoglutarate/malate carrier protein,40.0489929756143,39.1432938031856,37.8873178137702,39.0175002387214,39.0809702865774,39.0647872836101,41.3363071235029,40.2645094980376,39.4385193649625,41.3961731803183,39.6051974421497,40.1755888688025,39.0177094781945,40.6082943485595,41.5169935978272,38.3744149211413,40.2819238775377,42.8299726372957,44.457267253032,42.583263229538,41.0886113992155,43.3523847314594,41.676986221855,41.038837833526,41.123063053491,42.1462621917156,38.6009600476582,41.9676086517284,40.7466792121315,38.9372083681126,42.9644714502676,46.7649949230783,44.4193396635527,44.8495154978095,45.9961297445141,43.059752247073
Mitochondrial antiviral-signaling protein,51.1927659295422,46.8126095327863,37.7853444227081,49.253088891348,43.8206224023487,36.4926431991327,,37.66471493349,38.1602984596496,38.7457046525901,,41.6147226840894,,,,,,,60.100325824493,49.2491599737109,36.1628311264582,55.329907581064,42.4269612308682,30.6257000662956,23.0202207311553,35.2417878552703,41.3623092009691,29.5339552444283,39.8392639989362,43.4231519634531,49.6009611184937,71.6759459090459,59.5890211593271,60.3696984503574,66.5922482908987,54.5632869162434
Mitochondrial assembly of ribosomal large subunit protein 1,2.28974704552217,2.90365880518389,5.37256538236782,1.90113863085232,4.12070286870206,7.1401424928187,,12.4553691057953,,11.5242098200466,12.9569662816156,13.0825158375072,9.41533923340265,,0.324721866999921,,1.13849951300395,2.23889460089941,3.87656246440855,10.3660194342488,14.6737251299104,6.79039627805517,12.73330613198,16.6118074400101,36.6888046027318,28.969724343043,18.1717233797358,33.6537868968107,23.6724715399427,17.2290059599337,0.0393785632895143,-4.01581970127397,2.28167069345398,-1.24732042735352,-0.765294927030592,3.28591309628229
Mitochondrial calcium uniporter regulator 1,,,,,,,,,,,,,,,,,,,,,,,,,6.51909317368756,22.5778007967196,21.5227948448378,20.9485330500477,18.1273340845907,7.71091348992774,26.9346937719189,26.7764888830637,26.8213414389834,28.6270914504246,26.789534333135,27.6142773404832
Mitochondrial carnitine/acylcarnitine carrier protein,,,,,,,,,,,,,9.70388290950277,,,9.12738526544663,,,22.8048712082689,27.0189623947146,27.1374411749762,24.5847745056126,26.8477592061205,22.2418266771089,12.6135700061806,10.3166833960396,21.3819393809534,8.21693013153505,14.9321309526981,25.6306723369259,27.145190079448,26.6463786872334,21.4959523136823,25.8138309803078,25.151873923648,21.6142205536481
Mitochondrial carrier homolog 1,,,,,,,,,5.84247732507272,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absent in melanoma 1 protein,,,,,,,,,,,,,19.2594301670108,8.54090124509856,,,,,,,,,,,59.438201551217,41.8099818005062,9.46669178004118,52.7062487369988,26.6145445060769,2.02867389925123,,,,,,
Mitochondrial carrier homolog 2,34.7085221879196,36.304705136552,35.5118378958862,34.8356752893231,36.1986505825012,34.2040423141487,34.3047732124344,29.1598591030696,30.0266597600383,32.3856889268721,29.2143900703406,31.2513030984783,30.4440260293011,32.1625488843378,34.9100866280807,30.4763375303249,,,35.6087539112019,28.972731006842,29.4156647151644,32.6597864597243,30.1878202950607,31.4709733056404,32.2728673631035,35.4050254674175,35.4962785928615,34.3919557449301,35.9835566440576,33.6714659782875,34.8295249723387,34.114869965412,34.931404412724,34.4406494223706,34.8440886424371,35.9867810923277
Mitochondrial chaperone BCS1,30.7934462638843,32.8215504235588,,33.1784334164306,,,15.6900733741581,11.5301077995155,14.4753525274447,13.355013665929,14.6558952727325,-1.42732457497707,3.04882911131699,7.81060723572101,,6.39765083565353,,7.5236029990812,24.06500430657,13.9436420811956,10.0961255940239,19.8689967427677,13.2033480458052,6.68629881164562,2.4122023030719,15.634224041864,36.7899061605008,9.47396303920175,24.8210514064587,36.0622400003355,34.4479213714328,31.4510704017943,26.3514622829414,32.9281008949147,28.761704487985,27.8806812356248
Mitochondrial dicarboxylate carrier,,,,,,,18.6752869697263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial dynamics protein MID51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3754645085545,25.4067573136297,24.1527725030543,24.8271143497102,25.1583447043936,24.9665250808532
Mitochondrial fission 1 protein,40.7487179988803,,35.5763247031444,,,34.8621642692732,,,,,,,,,,,,,53.6793581038136,43.0999474081973,36.5259137047467,49.3805800470353,40.2820790957854,31.6291804297026,27.0195940839315,35.4617962813003,42.1839192948759,31.7476357577939,39.3720610535913,41.2015225322829,43.0315685887891,55.003095267034,47.0829507125006,48.6058559715459,51.396035384147,43.5743266422826
Mitochondrial fission factor,48.7528506459705,,,,,23.0069393103303,43.419783378973,56.1877034449982,50.1108214348714,49.8812125910687,53.6346138442474,48.0427176878026,,,,42.0944033283673,,,34.0266285104323,50.9634126029803,54.1363231990504,40.8872997773956,50.5990506474907,55.357590910751,55.3792298886785,48.4787463523147,37.2946096642852,52.4148287521255,41.8962888453752,38.677744624663,39.5259025339601,41.214918392459,48.9082276642616,41.6665509870162,46.3593013271706,48.5636617449398
Mitochondrial fission process protein 1,,,,36.9860523683858,36.2971944570427,,,,,,,,,,,,,,,24.3859175504666,,23.2337341432929,22.3675369921658,21.1649219957126,41.6617090159021,36.9887406084899,32.1752983387903,41.2202078873176,33.4189888580968,37.4606553764331,,,,,,
Mitochondrial fission regulator 1-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.69214808666263,-13.9975355476105,-4.01477224639759,-9.64545683399401,-8.87610052341261,-1.49243885212766
Mitochondrial fission regulator 2,-5.02246843995616,-8.17530161639778,4.07725020081026,-8.37811098162917,-4.00157393485653,11.1494109408086,17.0753625381514,,20.8950667714827,19.6201105676767,20.1773251058655,16.3892519458859,5.74322198622267,-7.52869879043422,-8.77975008592656,-3.18145985834494,-8.51116053457939,-4.95362820957458,-1.38628473986966,15.3345120847527,27.5692181026092,5.85001990730235,21.6963326443238,33.5342817601117,39.7381308231773,18.64582693769,-4.70569976610543,28.4846655027356,6.7092717819352,-2.76670502633521,-2.01762698084567,-17.4312417587745,-6.938312809673,8.23912982500745,-13.1051215638312,-2.90173342396119
Mitochondrial folate transporter/carrier,,,,,,,9.35701362038441,,,,,,,,,,,,-0.513386303232244,31.6549793637012,43.5401374666224,6.7680577357073,22.8804275082935,30.6409261020605,50.3950369383964,10.1542041234675,6.06657271415666,20.0034528553361,16.1403994659955,4.85959374967959,-13.2082705719274,-24.1465119716374,-11.9830883556871,-17.3073124234662,-18.4364760364125,-9.34735925417817
Acetoacetyl-CoA synthetase,,,24.5363487256236,,37.0126744922855,41.099203725576,36.0051282381883,19.0782710748031,38.7642213138646,17.9887674757974,36.0853337973542,36.0216105728306,,6.19695136896294,,24.4326813456471,19.8200472604342,-4.71680077735361,13.4643472247884,30.92812959122,32.4743894505923,20.1289610256746,34.0507242816915,32.2355071310179,32.6422490875276,35.0800596911383,25.6461907655077,34.556005640503,31.5934985936164,23.789647100269,27.6021690195429,23.1300535825899,,27.0431032582533,27.6734722201781,37.461600121025
Mitochondrial genome maintenance exonuclease 1,28.1237709323127,28.133174871299,25.6381107451927,30.0929717157726,26.4385546590617,20.2134312529107,9.69825732320739,-5.49884356844318,-3.948773597462,0.160072016339387,-3.37882574343647,0.956146549369324,12.9857854465309,27.9093359786029,32.6237740801839,22.5055031748466,30.6990733429136,28.9881153526563,45.2644839846622,28.0459687708034,-8.16662052608305,36.9396003345504,19.8422311709831,-1.29112903569572,-10.1476020795002,18.8973906345079,48.7304007122402,5.45465421886616,17.938777461878,51.5098239577497,52.2105361464104,70.9483032385194,36.6584064378511,58.8275432457029,63.8178483198007,45.9200993837618
Mitochondrial glutamate carrier 1,-8.1351326685387,-6.71847765152464,2.26016860580218,-8.14609411557921,15.4306023311514,12.8411318155472,7.14667367298267,-20.0390858414786,-11.9464001807981,-14.7461731176208,-0.283352159792379,-6.9042652889204,-4.48270209516349,11.7858586467558,-5.5061900002003,-5.16307183995916,-4.2402406435444,-6.80688629258548,9.18308079800688,7.26334225685193,9.12271072855548,7.66348915721509,9.03698670717649,3.71210277757369,-6.65466212822246,4.97265486828315,19.4762020694479,-2.90995532990388,13.5995407978316,14.0570933028086,14.4641708679809,10.4929374292074,9.3363816546057,12.8446257673394,10.2674294533048,9.59727585647938
Mitochondrial GTPase 1,,,,,,,,,,,,,,,,,,,,,,,,,,-1.58803561944693,5.82992510789773,-3.1587418362813,,6.78534559275768,,,,,,
Mitochondrial import inner membrane translocase subunit Tim10,37.9559182000364,35.7887288005788,42.0917574233435,,37.8200182949606,40.8201378167448,,39.1501670762716,40.4005115177483,37.9911232599406,39.3698830065413,20.3082591982002,,,,,34.1897740609298,33.1675346775559,35.8588577371134,36.7903772384327,41.3819695126831,35.6289336770103,39.6027302069162,42.3239278410149,40.7164470108172,37.0617833502773,36.8110043675771,38.0386175950091,37.3812446110575,36.8725628778652,37.6617375611041,32.0544054742803,33.7046174112129,35.0851791761116,31.7720009231085,37.1328151645991
Mitochondrial import inner membrane translocase subunit Tim10 B,51.7921432575927,33.3808062223569,33.1250570647608,53.8395423453733,43.8647619254691,27.2393397662171,5.38715545976667,22.3387643972324,19.2033156777903,21.1391499632049,4.60908460213806,24.0788160343734,21.3729613627361,44.0627559118383,54.3532530363565,35.0957496268733,49.8922648181499,53.7461676907853,70.7336806901393,43.9129053597553,12.9106764760158,58.7758265902473,28.8225820477355,-2.41509128712162,-20.8035060081575,11.9405383863671,51.8149693061403,-4.94449489121515,32.1058625151793,60.3601637714022,69.6471386354647,102.959447273336,65.2615522911199,83.463503921668,85.3070269331492,54.0364013618404
Mitochondrial import inner membrane translocase subunit Tim13,,,,,,,,,,,,,,,,,,,,,,,,,51.1012515222611,49.9051315589853,42.029685457746,51.036487852818,46.6969248637916,44.4800170212437,,,,,,
Mitochondrial import inner membrane translocase subunit TIM14,18.1177741645266,,,,,16.3950518436173,,,,,,,,,,,,,19.985568361316,58.8558799259041,72.5261849804252,30.5217058521756,46.0877515037937,53.8806979140559,61.4595376268081,36.1708552327273,25.5227755297765,43.6110027678201,28.6859682504745,28.849647055825,24.0974917684401,-1.3135446619438,19.9154776507248,19.7252146258851,19.6974710164788,19.7675921134849
Mitochondrial import inner membrane translocase subunit Tim17-A,2.05689740756805,1.04805451651319,6.23432268333925,1.43559694714727,2.7928093266683,6.98917191924803,6.5847588531655,9.94290475710705,6.83955576093286,7.85692083177513,8.24162955890526,2.24892876212074,,-9.02789342231999,-8.97203164615853,,-8.59385757578111,,-4.09122466018284,6.62910056692199,8.10989585969374,0.416478464774019,7.99598512059049,8.78525995856899,9.47636109970542,5.11755401107538,1.97137553393963,6.82748904647507,2.77364180449045,4.82768804272652,6.45213282251328,16.1937527116617,17.2410827009607,21.75211032539,-2.43186777802265,1.82802258467724
Mitochondrial import inner membrane translocase subunit Tim17-B,,,,,,,,,,,,,,,,,,,,,,,,,2.78021300765142,1.62890894713508,,0.501587631755782,3.84660422617902,9.29475771258963,25.6557371302008,24.7610764482712,22.406565712834,24.4842821261352,,23.7497742603012
Mitochondrial import inner membrane translocase subunit Tim21,-2.89635313281019,-2.92257943570855,9.75854140382562,-2.16345766971048,1.21006167846729,4.46845164974628,-5.4407955894704,-10.8761699944951,-11.8969802650261,-8.64646102121314,-9.90070282127196,-9.03182693351247,2.19607781810113,-0.554423989668057,-1.12846804741008,,,,15.619936137677,14.5923631436354,13.1415639176635,15.2303446019489,-5.10570068705663,4.64765249260034,-31.672403548049,-20.0192203110293,13.0293204415534,-31.9397244313139,-4.61766145917095,14.983477680016,32.4054777104851,30.1144647507931,21.0235135743785,29.5798096729662,25.9028958957935,20.1504554791434
Acetolactate synthase-like protein,17.6518113687052,15.5386952037854,25.5072567378785,34.6197823634547,18.6551509067926,42.9486165364073,24.8227013495407,67.1405101073306,43.1820048327335,36.495269693612,65.9536686122085,37.1535825124137,34.6244242486216,18.8146878367033,12.2211165498645,28.6335831607877,31.8937812016448,16.726751815064,39.8012064677489,64.1353012548831,71.7352081641966,51.7795644270805,65.3626598872538,66.7511227069983,55.1847586420561,35.1738852579212,35.2922079610228,40.0476518396174,31.9983531963355,43.7222353436167,43.3366265247282,35.7112624737361,33.7847761813358,40.7255215002665,33.4691065458594,36.0124117026822
Mitochondrial import inner membrane translocase subunit Tim22,12.4745720083571,9.60029316769111,5.13522633001796,12.8611427023499,9.30687111847703,-2.6078849720913,-9.34878796094604,-17.1705701055893,-18.0086725277688,-13.3355054923677,-16.8731641179967,-9.83113308713063,7.02742728332997,17.9818488218287,24.5873910430024,15.746762821772,21.3391803371364,20.0586504873005,34.2614444667952,12.7840674019663,4.73293967102201,25.0157269616627,6.18854259685535,-3.78060945584761,-41.2747255344032,-18.7668385685969,16.8486200310978,-33.9803358695084,-0.668889463381502,18.056777818535,35.1734391241122,33.8579377823082,14.3752816728888,21.3677535015611,45.2488738087228,10.0692406106984
Mitochondrial import inner membrane translocase subunit Tim23,13.7104779870987,11.0652435351667,2.01378561589905,13.1117255336567,8.94283627122787,-2.11962821167603,-2.7350110454014,1.39436114881753,-2.93606446321547,-0.30324854036176,-1.54805455518341,0.0592064830158887,3.49368722156314,11.3119119738136,11.7648921568132,7.77309843414564,11.9500608512961,8.81341217922565,23.2372893300433,17.8091974590533,12.9323264366035,21.181403245485,14.7277706201233,6.71939633122536,-16.9452275577925,-3.09877036104967,2.76993081725981,4.53437105970407,17.3232739287407,3.09011119941487,5.75385905363434,25.6703715618485,16.6445781049729,14.8080811941891,21.5202339787879,13.7932294050606
Mitochondrial import inner membrane translocase subunit TIM44,33.3928779108814,34.5080164239829,34.454057511368,33.8314110604774,34.8834743860028,33.8662745511035,34.0046850340579,28.666470457581,29.7953965850504,31.7504828393882,28.845693860473,31.0005104078165,30.2937581506687,32.1204462508591,34.3681359556893,30.604777021068,32.9508086535631,33.97790793359,34.7191102781669,29.463104922352,29.8992508821673,32.3141859565956,29.7607682519712,30.5361925365655,31.9695281759701,35.1448789612588,35.3184235804313,33.7789969344342,35.8893712662625,33.2879740137568,34.4490984170468,33.5176679656276,33.7173349885447,33.6107456554548,33.990872411964,34.2189774158674
Mitochondrial import inner membrane translocase subunit TIM50,36.1119497522063,35.1087419339625,34.7522744469315,34.6601097641663,35.1673495221274,36.0771078392701,38.7205122824338,38.260014116621,38.0000202189534,38.8373392322465,37.6368582056502,38.3666800744272,36.4140274042407,36.5807116623923,36.6776786597798,35.9448893771699,36.5224678918878,37.5952209607009,39.2407033282298,39.5884901525936,39.6181519457439,39.1745218970247,39.6187339790396,40.1432264042777,41.7241554099426,40.969250344048,35.6414035861199,41.6074166659062,37.8422446415965,34.548749227728,38.0676975566168,40.6549698225888,40.0975598912053,39.5303041395323,40.6712366350825,39.537316339445
Mitochondrial import inner membrane translocase subunit Tim8 A,33.4175578023014,35.2276330583191,,33.7741937215707,,,,,40.0592722545618,,,,,,22.1346158341391,,5.32217633260543,23.4606969824849,26.9017628373324,35.471930661403,37.2772453253577,29.7686321233131,37.3571971119634,38.4601221470778,40.4450781498574,34.5440893366955,32.8181873100704,37.486991359175,33.4497424485385,34.862648482912,38.4436231224494,28.2868653367848,31.9305351290985,34.6949579197499,29.5082772050965,34.8100532430825
Mitochondrial import inner membrane translocase subunit Tim8 B,,37.024758142038,,,,,19.3475930273498,33.0036692236124,,,33.6544953551479,18.8449622171597,,,46.9472410276092,,46.1954968021637,,48.0192328777398,,35.2986214847835,44.3831285219657,37.148736505761,33.8753789690727,33.5876904031347,39.7081056921415,39.6589733140712,37.2066019370993,41.1327655649956,38.2858306915393,39.6703643339949,48.8611069214577,44.4804257475435,43.6781515389518,46.7765183800362,42.7361919500761
Mitochondrial import inner membrane translocase subunit Tim9,,,,,,,,,,,,,,,,,,,,,,,,,49.743768340096,49.0478588911017,43.4537323604134,49.8241845965212,,44.5444447170481,48.7375695826028,53.0860075886939,50.3794259404003,50.808986182241,51.8795076984927,49.4060357096101
Mitochondrial import receptor subunit TOM20 homolog,,,,,,,8.22296898703304,,,,,,,,,,,,21.8355380225489,12.3903031729855,,17.9150165727383,9.17842129455774,5.53684929215857,-3.79563088788982,,18.0583391870316,-3.3779595306228,8.92078756530026,20.1766140685987,38.5173821379097,41.6222364011264,35.2422627932277,38.7617782484034,39.3852885172692,34.8819851876607
Mitochondrial import receptor subunit TOM22 homolog,,,29.2055424348172,,35.6285810822618,24.4279821692289,,,,,,,,,,,,,36.8472272273193,21.7006833612424,18.9313639684279,29.8934051415536,,16.1173670023235,,,,,,,,,,,,
Mitochondrial import receptor subunit TOM34,31.6874495660946,26.9573797239153,30.9093671824849,29.4085610494555,29.114073730119,28.487982721153,25.0235125752011,13.5010414110366,20.8651906049016,18.9254620777762,16.8610190638352,26.0067962334802,14.5084095644483,39.8067880729002,28.4395142781043,19.169133067188,41.9021519796865,41.88806137077,41.8561112079306,27.5377258107432,21.9712519509149,34.7613827404852,25.0237722910054,18.0649021122427,14.4870600306023,25.8096417174385,36.4190831523052,20.7477635402036,32.0112912345978,33.0192563206233,34.030776443285,39.8856297342574,35.1321044922873,36.4892769588464,38.3751270753158,32.6824649843381
"Acetyl-CoA acetyltransferase, cytosolic",44.0960338568019,44.0858379044108,42.7768550135851,43.6514340534513,44.150358435993,43.0810927455889,44.6990636407868,42.1682958728535,41.8433665365923,44.0551994361471,41.5999998821405,42.6919765375594,41.8845737731669,43.9398453752028,46.6209428878254,42.4645040842557,45.5259219696724,47.0549342677972,47.7059748967113,44.1714638296359,42.2672094223672,46.220245758797,43.0791767201613,42.5061115893214,42.5347118398253,45.2350497902703,43.2083639999578,44.3324507886586,45.0851603241955,43.4963165247927,46.4701940180619,49.4473130606373,47.3280300757849,47.899441136737,48.6966060315536,46.980771319281
Mitochondrial import receptor subunit TOM40 homolog,,,38.66280468849,,,39.3278226850239,41.7249530960271,40.8318231184057,39.9836334668341,41.8063298517696,40.14579454078,40.8669389829877,39.0605876479237,40.3361014511807,42.1137287246785,,40.6462394121409,42.2829265920316,43.8299414489612,42.0696139907806,40.8222419212432,42.5423142299867,41.1243834325983,40.9149213836888,41.8972686922856,42.6104995409609,39.344738218044,42.2574817718409,41.1669733912868,39.8741684237488,,46.2982320463736,44.4095664995624,44.2866913120782,45.5406510788092,
