protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_APT_F7_1,DDA_APT_F7_2,DDA_APT_F7_3,DDA_APT_M8_1,DDA_APT_M8_2,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D5_2,DDA_FDU_D5_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_FDU_M8_1,DDA_FDU_M8_2,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D5_2,DDA_NVG_D5_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_F7_1,DDA_NVG_F7_2,DDA_NVG_F7_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_APT_F7_1,DIA_APT_F7_2,DIA_APT_F7_3,DIA_APT_M8_1,DIA_APT_M8_2,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D5_2,DIA_BGI_D5_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_F7_1,DIA_BGI_F7_2,DIA_BGI_F7_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D5_2,DIA_FDU_D5_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3,DIA_FDU_M8_1,DIA_FDU_M8_2,DIA_FDU_M8_3
Integral membrane protein GPR180,,,,,,,,,,,,,,,,,,,,,,,,,,12.0310680743075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Integrin beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.1960550481957,,,-3.9149530613593,,,,19.0317146416395,,32.8966741992766,,-29.803611886358,,,,,,,,,,,,
Integrin beta-1-binding protein 1,,,,,,,29.8944721958908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interferon gamma receptor 1,-53.5273390233358,23.1223438996625,35.8839945527665,-32.6928750579317,23.2084467315234,-71.8733027397018,36.6695048507359,-75.7575715390023,-26.5024342077538,-73.8752773582922,6.7468695223442,-11.1053673011208,-7.97791423333678,-6.67881528163268,-20.2430534397872,-24.826120902567,-22.0070955071208,13.5423391823188,2.40894508779531,-14.982797149974,-11.2905659477569,-4.17679684909473,1.69291942555045,-11.0929520485949,-28.6744043964642,-10.2190513270087,-15.9746858557118,-6.93182535379519,-5.93623363522698,-19.1858608276984,-12.6499212359065,-3.61677130763756,-22.2136318717253,-13.8108533293642,-12.2808989828436,-16.9624525000067,-7.38303535016128,-7.18619279196292,-12.7936491548425,4.42330300052238,-4.24644590313325,-5.073172462019,-6.83672627787153,-1.95152593824401,5.71759051520925,-5.05154093255128,-10.5708950390787,6.32194100599382,-27.0581285829176,-11.4636116011693,-53.7478104457809,-19.9742009791027,-0.776563770654781,13.5010107617515,-22.0637931846719,-11.3635062642885,-9.56441205362121,5.12782958830201,-21.3186574845762,-50.3002769230774,14.4646904962044,-2.22753291402433,-40.4137632732354,-1.09780871948331,27.5521107796064,51.460996538631,11.5245761439104,-45.8816354655713,20.4686265040548,-14.6699025091056,-76.3356316664042,32.4138792928586
Interferon-induced very large GTPase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4478423972759,-9.709349323377,-1.87728562920704,-17.8092294469634,,-16.7038050580729,-17.274264343821,0.819224425623392,,-2.93362092917792,12.6200306173351,-18.9363741373947
Interleukin-1 receptor-associated kinase-like 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.7234762726454,,,-13.6503453453667,7.57334681540033,,,-21.2644173347759,-40.0803429917745,,,,,,,,,,,,
Interleukin-10 receptor subunit beta,,,,,,,,,,,,,,,-3.35612765654269,,-25.4360772865231,33.7212692722856,7.48029126924857,-6.01085551331059,,,15.0241935455642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.80182771067835,10.6543081604322,-8.88939204230607,70.5879894096611,112.215259658968,144.969039532444,40.3154294124823,-78.1493350366604,144.675428193407,-80.72733989624,-169.35250857553,129.557841771544
Adenylate kinase isoenzyme 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53528652830213,31.6924204563269,37.6961194449689,13.0969335538336,28.7020512895113,3.57374999154975,17.0660625179207,28.1914897818637,-1.68864338491729,,34.9397547285463,6.90238685034555,,,,,,,,,,,,,,,,,,,,,,,,
Interleukin-3 receptor subunit alpha,,,,,,,,,,,,,-8.86189407125679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intermediate conductance calcium-activated potassium channel protein 4,,,-28.1007302289052,,,,,,,,,,,,,,,,,,,,,-8.08006842362916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7353450127165,,,,,,,,,,,
Intracellular hyaluronan-binding protein 4,-11.0003282752245,6.46237724137823,-13.2971318144828,-22.288751652184,-19.9453642897994,,,-20.21876167675,,-17.9979703885067,0.783146415590575,-8.87002357147445,,,,,,,,,,,,,,,,,,-11.0960672777659,,-10.359816520222,,-7.22153246417677,,-7.91571893373527,,,,,,,,,,,,,-11.9622515507342,,-11.8536527575672,,-5.19834197831991,-0.729639029372449,-0.316603440321776,,-15.0379919795256,-2.99720191684734,-2.0253384285316,-20.8737678623368,4.30161507669395,,-16.75557601457,,-10.6981363394181,-9.35738925006461,,,-16.291997607064,-5.95923493980155,,
Iporin,,,,,,,,,,,,,,,,,-10.8134818321142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katanin p60 ATPase-containing subunit A-like 1,,,,,,,,,,,,,-13.4073834408469,,8.75205634349494,10.023351487817,-6.35203961352263,-37.1726392042024,-24.4828834604977,-4.44530180369897,5.94548537460247,-10.9817278563072,-25.6252078677337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katanin p60 ATPase-containing subunit A-like 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2974081066218,47.5433037489937,46.6155986852525,53.6395368117458,44.0893026328491,,54.703422007591,40.6633254427779,51.2218963867497,49.6163176235548,,,,,,,,,,,,,,,,-13.4033082142207,9.98081856541542,,30.8252587347569,,-1.36072977515094,20.8544415351956,,-19.0703914365197,35.616053937532
KDEL motif-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5578813454078,-38.8355824911807,-20.7822651439262,,8.07502417161845,-13.2579706290898,5.24607556347506,,9.35523655757265,,-37.5312891426844,,,,,,,,,,,,
Kelch repeat and BTB domain-containing protein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55739714000608,-5.61974551286064,,,,-15.3372124294866,,,-11.507485649297,,,,,,,,,,,,,,,,,,,,,,,,,12.3476110690507,0.45768016576862,,-13.1062944592936,,,,,16.3678835974569,,,
Kelch-like protein 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5170882418329,13.3785163724611,,,,,45.1606297711758,,,-73.0073318366421,,
Kelch-like protein 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.1534954313031,-6.06934816063631,,,-5.25053424277205,-14.5661923000163,-20.3312512198521,-20.2048211361478,-11.0323882536179,-2.65428180782499,-11.4235686623587,,,,,,,,,,,,
"ADP-ribose pyrophosphatase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.6790210251005,,,,13.47814152259,,,,,,,,,,,,
Kelch-like protein 36,,,,,,,,,,,,,,,-1.08489694737706,8.49978703771659,,-29.8820278132563,-17.4106150618154,-7.16140656673763,-6.62817911706224,,-19.664989156764,,,,,,,,,,,,,,-6.7868101662731,18.9794767315529,5.07838844680318,-12.4145285765726,19.0762142160844,-3.74060413713623,-1.26620203351122,1.21309224621134,-13.3159728699574,-1.31379827802796,6.23467727423898,-4.53815001911689,-4.15022047348231,-30.8321843798737,0.917004269127911,-17.1306150182318,-39.4213103764575,-44.6038470322897,-14.0008273209857,-30.2179725023146,-20.0045391872975,-40.0173646068379,-27.1599292910113,12.6047241483768,,,,,,,,,,,,
Kelch-like protein 6,-58.769664956484,-7.8277870798827,55.4925014019966,-5.54729565616306,50.1388054230712,-69.355890865781,55.1094177784037,-80.9513943299167,-65.5126522760339,-77.8434819892328,-9.09737561275402,-13.7225213267188,-6.9877191104317,-1.37409941725366,-4.71762036443983,-13.5660465183107,-12.6557098896502,15.6481194370818,2.15995392862614,0.472695120822194,9.80541561230717,10.3192889445758,8.40802606039697,-0.390918409720615,-22.9847102019579,-10.0251592682033,-10.7841276729847,-13.0585642920843,5.94701387734795,-10.0739084335465,-1.21696881538283,8.46104392821195,-17.2074725110369,-9.57891830695475,-4.39547192407609,-16.7212768087089,3.46243668197383,-6.59880125662619,-16.77739517967,16.0357214034849,-2.53282702962715,0.606938105572799,4.20845036064212,-2.61406572462899,20.7153567504857,-3.84188143065892,-11.3982641045279,11.9397071225684,-28.1451915472698,-8.52160078756921,-51.896549346751,-32.4319117724989,5.5282614284196,5.47557951674238,-14.8783697722113,7.83405533992044,9.14317841635576,8.7985236384294,-27.5923084077735,-44.1069983331519,13.7749822275098,8.75130645146777,-4.50775366302432,52.9009428676555,59.4320362646322,72.0718426431425,31.4242967714967,-34.6055471018631,73.8525223074185,-27.896561973424,-93.6038868395194,49.8091990831799
"Keratin, type I cytoskeletal 16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.30435696156109,-3.09755853716714,,-2.04792727709794,-2.92272692856715,,-1.77147642065344,-2.42884902879687,-3.88160581663786,-2.36000130203782,-5.67252392621457,,,,,,,,,,,,,,,,,,,,,,,,
"Keratin, type II cytoskeletal 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.585975800240756,,-6.11854749242765,1.26359701770379,,1.69364769703032,-2.31619080686111,-2.99350414917789,,,,,,,,,,,,,,,,,,,,,,,,
"Keratin, type II cytoskeletal 5",,,,,,,,,,,,,,-4.84140780567456,-9.35465687345799,-1.25814291792385,,-14.0982829829121,-3.08935333669115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30250239711605,-25.2358212646271,-18.8128428105301,-59.2189612202591,-60.5258707683133,-57.2185566333036,-26.0970348177419,14.6546759801707,-70.596885319669,17.6145095724868,63.3154722131505,-35.4269211200105
Keratinocyte-associated protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01238353503955,24.1614422757995,-1.86743769053485,17.7702074717955,35.8998564337617,,7.74046455451488,,16.7840010617779,32.2281568049058,,-14.9195051209113,,,,,,,,,,,,
Kinesin-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22460414998222,,,5.51826455741276,,,,10.8878897903208,6.50457402078989,7.29235953010522,6.75038407927101,,,,,,,,,,,,
Kinesin-like protein KIF13B,,,,,-59.8836524467393,77.364799010887,-84.25135314541,,29.3719526258931,,,,-6.55533863958568,,,,9.6915091230748,,,,-8.72198800871543,,-27.1252633734265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinetochore protein Nuf2,,,,,,,,,,,,,,,,,,,13.0721853053532,,,,,,-35.7034800299133,,,6.5087550189234,-2.81884717038511,,,,-27.8049682777472,,-10.183764778613,-15.5050620594653,-5.19797023650086,-7.1008552803044,-17.6055853364778,,-5.51778454483342,-6.63374687351753,-4.88545601898466,-4.17747636699591,4.84738919634864,1.55251335817179,,10.1093110237422,,,,,,,,,,,,,,,,,,,,,,,,
Kinetochore protein Spc25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55445358982872,,-11.446538430749,10.9825269360321,0.58728060164231,17.6706918471825,-8.59170438030562,-10.2791367260514,,6.08522854726925,5.03549729359231,,,,,,,,,,,,,
ADP-ribosylation factor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.1537507573256,-5.3908988799674,-2.17344364356938,-14.0445229336468,-6.16172448990188,-7.76920318901261,-11.3096809101247,,-14.8570298111882,-6.55402381191764,-3.09426207816808,,,,,,,,,,,,,,,,,,,,,,,,,
Lamin-B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7252603385679,,,,,,22.0455307493221,,,,,12.4476847236752
Lanosterol synthase,,,,,,,,,,,,-5.16795970078346,,,,-1.30936068966573,,,,,-14.7209427718562,,,-10.6428085742433,,,-7.15200662745452,,,,,,,,,,-13.0797074800252,-9.21120954006605,,-19.7689956615254,-11.5364952681707,-11.5795640358253,,-11.7172164165795,-20.1943526712627,-10.6141917600552,,-17.1187782016404,5.35136214708202,10.9000386055729,19.5394482358246,3.90107843585936,-12.066682179678,-16.3685099681997,-0.186948281479032,-10.0817065772191,-13.4039876150103,-14.5110895380774,3.15107910288737,12.471698339593,-15.6334104051739,-13.2490122222343,-9.3604937679429,-28.3188177138391,-42.6332259412416,-51.6162588419777,-24.1186667387729,7.12037048841536,-52.032089553743,6.62162623517594,31.0501318910756,-42.3602472220109
Lateral signaling target protein 2 homolog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60364400648775,,-39.7817447060373,,,11.8512102378088,,-70.5175103047121,,,,,,,,,,,,
Lck-interacting transmembrane adapter 1,-4.22522544702679,-45.9615297138921,-24.0954556658806,4.02159150079715,-17.8608599424263,11.7309587917705,-28.1234008578504,7.55296267032002,-23.2351520587572,5.4111990417876,-30.7634503036311,-8.79394604122508,-6.56159707072034,-6.4495504951131,-0.142918274892698,4.35149085736007,0.211878330284309,-18.9175367993881,-12.7370976409436,0.658529264358048,-1.01039880523677,-2.09951084702302,-11.4078608381756,-4.90182811611455,0.41237682408793,-7.6708611106714,-3.86388467816632,-13.1055051021318,-4.07679978406283,-0.97112568048904,-2.37958106388473,-5.28883585509474,-1.55547358700481,-4.53230290812019,-3.91171962416739,-5.98863241927032,-5.27961014620519,-11.2207373285345,-14.0635639023138,-10.0098012134087,-12.6275584543984,-10.9297502290953,-5.97742987402645,-15.0698196291581,-10.5714981003516,-11.1931484922834,-12.1301854445616,-14.3048218551712,-0.890243116039841,0.161315205182798,15.0912538217205,-6.42387620402494,-2.57178647946958,-18.8878372941168,2.81272310275215,6.83920105474762,1.2201534207701,-6.3195372584047,-0.616502251649846,9.04150301248076,-11.7581328037401,-12.289848538599,-0.359683536471862,14.6774902682339,-9.12124604404457,-28.6773901559169,-8.08837256744962,9.7229745850436,1.58953136830866,-13.771210841243,7.23496775973261,-21.5989382366212
Leptin receptor overlapping transcript-like 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.05661547710393,,-30.3918864902456,,,,-40.4910361357849,,,
Leucine zipper protein 1,-0.48282683883906,-17.5224633022496,-10.0585580842838,1.16433101550659,-4.546873858874,3.39672209569993,-12.961151948116,4.35861544045731,-12.7283422063149,3.07820262494158,,-7.4923802991178,-8.72520952120755,-8.66994268841955,-4.19267284616222,-1.62115071123487,,-13.6437459571449,-9.68367286786172,-6.41502735192361,-4.34976757669387,-7.05195416198686,-10.3500301149195,-5.96906214980974,-5.05667135276481,-9.37103034270953,-7.51192801527142,-11.0853033005943,-7.76171500002685,-5.36945003824623,-6.56231011134563,-7.99868797748056,-5.07206027294913,-9.14853323516943,-7.71760720320282,-5.91637463713524,,,,,,,,,,,,,,,,,,,,,,,,,-21.3304587704127,-3.03070479372498,-0.308972467598181,-4.6148001852856,-7.3652020429649,-7.9564762122775,-12.5078766059983,-0.794799257364233,-4.02171816047761,-7.36814634176814,-4.75301433265206,-12.9104492942328
Leucine-rich repeat serine/threonine-protein kinase 2,-69.1001989538923,-5.42956775909525,33.2154720545424,-48.3095671838768,12.6345722833582,-110.649223542864,36.6707713881453,-110.675449456784,-62.6610937701554,-109.682221907135,-12.401649825151,-18.1601943980509,-1.95228357277618,10.4549525482611,-29.7357412452035,-24.6690207180214,-18.4680262865801,23.6987922449754,8.66716044661689,-5.53505034382052,-11.0539722988754,12.1559832952885,13.4770300603018,-10.7065268498903,-29.4588817165623,0.68216877612898,-4.23707625727577,-1.09072080805357,8.78770838156424,-10.5699471603656,-6.9130661364579,13.1124134171974,-14.8194323031392,-4.01125671178109,1.94682545246584,-8.87775886756449,2.78838212729063,-13.1663617123945,-28.0418727296657,16.2469325412769,-14.3168027197718,-9.57869789913957,-0.842106663608665,-15.796081340333,5.84860179676066,-2.91055972340663,-24.0982122260416,8.03618574998115,-26.6500806791979,16.4146335404316,-40.0619828584948,-4.71983513552409,33.6498581465264,35.4826871824194,-16.5575718293657,17.5191840662023,4.67381505647893,35.8058728115971,8.34333138362862,-58.2794390290828,26.6716136526106,-16.4632564396048,-42.0781651283529,24.6566340171095,67.3671665860986,71.9067331442687,12.9007612274443,-47.4876420186274,29.6397984848035,-19.0381593473151,-85.2208002367447,45.1708318499211
Leucine-rich repeat transmembrane protein FLRT2,54.2067093278138,-61.78047150956,-88.4841245208563,31.0852350477894,-71.5404421748054,97.2197915554145,-85.4748148788517,107.679018962627,21.4189428116066,98.1103391858669,-32.1666336323749,-2.73670125825775,-10.5485510706088,-15.2869352209307,15.8912204810852,23.4779876662241,14.0260805434312,-49.8370179184948,-23.3526177653325,0.809851350724885,-2.77805885199245,-15.614840225956,-29.0069230398998,-2.69495595411002,25.4633459325824,-4.49853912971101,2.94518205593234,-11.8351119653233,-11.358094040325,9.84280895333969,1.32674975784847,-16.6940271702402,14.3294175960781,0.647077866073738,-3.23042912431274,4.56573076844444,-10.3325971139963,-9.29504125335778,-3.95235735786536,-30.3009143195515,-14.0624500728568,-15.238157739921,-10.9111931286186,-17.5661908313403,-30.4610045204112,-14.2088739483423,-6.25119628395247,-29.5124778471015,28.5031637331324,4.1294861237728,67.6853182622743,12.6649256487348,-15.5898309358668,-46.3655816059124,26.7858299095726,3.10201563785585,-8.10849609422766,-24.1176820903469,12.5742103665799,58.5193744129965,-58.365044076936,-13.2808870856318,14.066144314115,-27.8088273050403,-93.0137302038229,-114.790382703709,-54.7168520581924,25.081583661191,-90.0366006998615,18.0656422844638,69.7745794131844,-103.268313970997
Leucine-rich repeat-containing protein 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8851040243437,,3.12207319462716,,,,16.3195974971953,-1.98871437832749,,9.29200080091955,26.2271319445089,,,,,,,,,,,,
Leucine-rich repeat-containing protein 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.4773041416871,
ADP-ribosylation factor 3,-12.7840673733383,-34.9148305811393,-2.52898876670777,6.32075365033159,6.48221931849839,-0.533768597331072,-5.12216246278327,-5.76852183470674,-33.6068289777972,-5.38084062340735,-26.0090846958751,-16.0524224959267,-16.8723587044232,-18.1976694737163,-2.44549871933295,-3.66766195840061,-10.0863122465723,-24.0108821990886,-14.8269641745945,-9.23950259250468,-3.9901461502553,-8.75485299354837,-17.7866743206771,-10.7789828009507,-13.5475125476384,-17.8763164190751,-14.9828098028281,-24.2663915341193,-9.60491752407535,-10.6814870971135,-9.54268927190498,-10.6742796399919,-12.8821938548798,-16.3549353800208,-13.4164977630849,-15.9170692621736,-7.45300209178685,-8.2670745983279,-9.23662182573728,-6.83126599064411,-6.85742537453513,-3.72158331086772,-4.53626930257288,-7.07020094066327,2.2706288610092,-10.6401583538773,-7.56019727166286,-4.84228527288932,-6.80206649915664,6.05015412757978,-5.7467086038813,-6.82232184946505,-9.40969045644318,-18.9415271577976,0.126997671065419,3.34515840494553,2.2080158122754,4.4603793018125,-17.4313926579056,2.49762370606377,-28.7699064685383,-2.09215770881981,1.51641159745229,16.2125563573898,-1.31426798058821,-5.23192505144969,-9.31385862783778,-10.7573997875118,5.583813690325,-16.614583499637,-33.7689369690287,-14.3550322696664
Leukocyte antigen CD37,-4.72697398540336,-216.594918725756,-21.2272097962528,105.720287940387,25.5900828416279,80.6060202347303,-37.6289731220089,40.4306953456846,-165.020356879968,65.0046081664119,-155.751329985473,-42.6625210838878,-36.2325304170668,-17.9588135427428,75.7962749067637,51.5401219064401,21.142291786902,-85.9670469614768,-29.4083823018225,30.4723167250817,51.8961803225749,17.4752027672812,-44.2071694117828,11.1875305463638,35.4534864389504,-9.41253511300418,-8.45022705966889,-51.6254373667975,16.6795949637614,16.2967069155759,44.8589189611079,24.5672187490259,1.80279485637804,10.0946492621168,-0.70148008741878,-12.5626517207051,20.5822299363349,-16.6514056735806,-30.2095567850025,-15.9224968247011,-32.0022981254109,-0.399533751569392,18.1145976419256,-41.7983174980966,35.6386349952797,-42.122600426529,-16.4814975570628,-3.46371279335579,22.8790784010236,35.9763678234066,85.5257226129129,-48.0554649855881,28.5150970052319,-81.8630201189454,79.0852273792457,108.233843575058,73.2925962521892,6.1700717169706,-9.51788838782422,88.2449881744066,-142.436605212606,40.0064057606786,91.9939397385273,141.469787645736,-8.44410570927265,-33.8078569415191,-35.9074215274365,5.39632637911057,58.0064135548094,-33.9512032860341,-82.2569277695681,-96.8916902846386
Leukocyte receptor cluster member 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.3828781789977,-9.24755819968886,,-2.66965646491425,,-6.7160426423989,,,,-20.5872306787331,,,,,,,,,,,,
LIM domain kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,-3.31625655643345,-1.58573789874513,2.29134290580268,-23.3014407591742,-1.99954726005923,,,7.51895703717303,-1.53031425128292,-10.0115156329848,6.39186256998281,,,,,,,,,,,,,32.2149654643846,10.1277859358565,56.4208889136751,46.9683471445238,-15.4482772990918,-14.5654902653613,-3.69434021919145,-35.7462224875171,-35.3776192032478,-15.7701512012085,32.4930906993958,44.164481841985,-18.437090068507,-6.36700236658417,11.9459566866554,-63.5505748463793,-73.9236192457246,-84.1358945237578,-37.941544542624,49.3404470851166,,,,-61.4535044328047
Lipase,,,,,,,,,,,,,,,,,,,,,,-9.30711733435634,,,,,,-7.90686458069824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.01347941831796,,,,,6.3274078728905,,-17.1645385149927,,,,
Lipoma HMGIC fusion partner-like 2 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6855363523467,,,,,,,,,,,,,,,,,,,,,,,
Lipopolysaccharide-induced tumor necrosis factor-alpha factor,,25.1580423087559,122.037294487876,-24.3546346905011,,-145.705296548807,,,-97.0150125163841,-156.080862573706,10.2263457464502,,-7.38585834900809,9.33206748122237,,-26.7318751728782,,,,0.116086102109825,17.4106085989863,23.1593745366331,30.1178393248531,4.62514315873834,,,,,,,,,,-10.3207595479453,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.62096706330815,-14.856140300686,80.6605026429771,126.87093519506,147.134391357629,66.387367833622,-63.5766347433292,132.001303294817,-52.4456286487075,,
Lipoxygenase homology domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,2.05698021265014,5.26494763056108,,-8.18883013200477,-36.1208450966098,-3.68852259071279,,4.22600105866198,-7.03273541456803,0.716872151588489,,,,1.64808242535221,-1.03572367296723,-2.55409919561802,-5.43483764849948,2.15589800159226,4.01646913688085,6.39061004924231,-0.32138519266397,11.5600694744518,-9.49567551665167,3.29701140746524,-7.75273935895906,4.44095676466981,-17.7723382814767,14.8270478539571,-35.266141200865,-24.7704697821782,-55.8441978506525,17.0162142956694,11.7775052908784,13.3362293507253,-29.589843247859,-33.7270428479641,38.0221930516313,-59.9650891640252,-9.02750360274632,37.3767325199284,60.2070768530315,-15.4326460446497,-36.4819442484294,-16.0905610282983,2.62875608436047,8.14148338689531,-12.1646900300572,-40.7920745678148,-48.5969777888005
"Lipoyl synthase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.04084673959553,,,15.3380490532473,1.75291725698906,,,2.07315940042452,,,,,,,,,,,,,,,,,,,,,,,,
Liprin-alpha-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9427327534124,,,66.9196836617633,143.190960907498,150.973691235491,75.3790619195152,,112.037592712141,-69.2602031721876,-157.032590493546,
Liprin-beta-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14368541836329,,,,,,,,,,,-22.0023158216884,,,-149.74364421022,-203.171831831579,-211.775928460871,-95.5571849285854,96.149895094775,-216.74982626081,,265.335510373791,-156.385361222303
ADP-ribosylation factor-like protein 15,,,94.9779203030698,-36.6711429530612,,,,,,-100.684054650782,,,18.0355624039977,,,,,,,,,,,,,,,,,,,,,,,,2.97314036982329,,-3.78352146691588,,,,0.959280510848237,12.7023880727275,12.8567045350241,14.0112336451968,0.189857326801238,,-37.6596245655315,,,,5.91846950496812,,,,,,,,100.132077698724,-14.7969951954226,,-3.23504801568108,,90.9707239825271,,-48.8402120480911,61.2704261972882,,,94.6330327265912
LMBR1 domain-containing protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25280192124567,,,,13.4535863345626,3.65201262210714,-4.56507110303214,,,,,,,,,,,,,,,,
"Lon protease homolog, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.7131333687911,35.3903679743646,73.32645466993,,-23.6781039626031,-30.6498562229163,,,16.4799960314471,,32.5835989714866,
Low-density lipoprotein receptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1135893551146,46.5902869469926,36.7398085752912,-13.3628195676765,-6.67566331650845,9.27824220216357,,,,,20.8214704288776,,,,-82.6338463696628,-83.5037137032324,-89.792385981177,-37.6696496117293,30.6727310740621,-106.475183274909,,,
LYR motif-containing protein 1,,,,,,,,,,,,,,,,,,,2.19171230436915,-12.0190331174724,,,,,,,,,,,,,,,,,-10.2032160034872,-13.0080319256387,-14.7507003783721,-5.72206067494063,-14.9822939925361,,-12.9631435068268,-14.7489514757544,-14.1151379747156,-7.51482755281183,-16.5140609367078,-6.22224834871625,,,,,,,,,,,,,,,,,,,,,,,,
LYR motif-containing protein 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643558133435653,-1.81186244240929,-12.6251147018498,11.4852931526685,,18.1095722991627,,,,,4.22077127172557,,,,,,,,,,,,,
