protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
"N-alpha-acetyltransferase 38, NatC auxiliary subunit",,,,,,,,,,,,,,17.9461227593569,,,,,,,,,,,,,,,,,,,,,,,16.7317124925615,17.104733004253,17.4448257653653,16.9517870765106,16.8969158132564,,,,14.7213468319346,,17.0303381999859,,,,,,,,,,,,,,,,,,,,,,,,,
N-alpha-acetyltransferase 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4526374540626,,15.3075378653811,15.2105912063648,,,16.1925535618763,,,,14.8370257962474,,,,,,,,,,,,,
Na(+)/H(+) exchange regulatory cofactor NHE-RF1,,,,,,,,17.2665451744736,,,,,,,,,,,,,,,,17.6095155001192,,,,,,,16.8820740122789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0576278748241,19.0842446219706,18.7410961860208,19.0726412801821,18.5933727517705,19.0341893018521,19.6233827411449,19.5690351245153,,19.2202578681282,19.0792882382376,19.4393475424434
NAD(P)H dehydrogenase [quinone] 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2571616990813
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7771464074811,16.645158730814,16.3745966059265,17.2291386900438,,17.1175135594064,15.8812270911506,18.9426658682213,16.9312234507181,17.457769991443,17.0069329627178,,,,,,,,,,,,,,,,,,,,,,,,
NADH dehydrogenase [ubiquinone] 1 subunit C2,18.5829611450045,18.5140800082109,18.6258802597182,18.1466254044153,18.9565891480858,18.2733865049216,18.1051980117094,18.214738399958,18.6621159777388,18.2920857188216,18.4542122271612,18.1652980514955,18.4880589792823,18.3185704960026,18.5694455172175,18.0645913428357,18.2630674093831,18.3210813787296,18.3197880106525,18.2791517412453,18.3713854522275,18.5808418960763,18.7431264963404,18.5322221186853,17.4567872676469,17.3266977236679,17.7984020082249,,,17.1296238327193,,,,,17.7410024493394,17.1858706538063,,,,,,,,,,,,,19.489898550211,18.3640786459283,18.8791177368266,18.1555687078157,17.892989525584,18.4067440782135,18.9926202815766,18.1700118215734,19.1231840194363,17.4710723416348,18.3526802370516,17.720670063371,20.8726336685972,20.5829917634545,20.5951256001764,20.3569012424602,20.847605111202,20.0738995330941,20.5135689723509,20.3710665764628,16.8650679182132,20.3634359213144,20.4905831827132,20.2369214213126
"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",,,,,,,,,,,,,,,17.2225574644153,,18.57340183097,,18.5325798364498,,18.6859638214607,,17.9868315933022,,,,,,,,,,,,,,,,,,,,,,,,,,18.1539640212657,16.8440971683892,17.8590967704098,,16.3637049469882,17.5322118698114,,17.4709624859657,17.5355252410089,15.4634381471789,17.6266961364622,16.178814385993,,,,,,,,,,,19.8244465859843,
NADH-cytochrome b5 reductase 2,,,,,,,,,,,16.4974905313333,,,,,,,,,,,,16.8863039207401,,,,,,,,,,,,,,16.1511435050045,16.1554877701754,17.4028278291681,15.0612201382703,,,17.6484687107961,,16.5334450811405,16.5417935273275,17.3397806638828,,,,,,,,,,,,,,,17.4184507874006,18.5496015240192,,,,,,,,,
NADH-ubiquinone oxidoreductase chain 1,,,,,,,,,,,,,,,,,,,17.1682877070239,,,,17.2026428213016,,,,,,,,,,,,,,17.8379651991581,17.4129871886049,17.7616450930212,17.0056576359996,17.5947561721517,17.8811984109366,17.9784945959031,17.1355701881668,,17.621128057478,17.8641601609242,17.2689840841918,17.4608298973258,16.4825304095085,16.7629450461105,,16.7521826103887,15.2985005024101,,,15.8292929508378,,,,,,,,,,,,,,,
NADH-ubiquinone oxidoreductase chain 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9117199620161,15.6911974871276,,16.3937557481828,,16.160196826977,,16.5282165706027,,15.3178753780067,,,,,,,,,,,,,
NADH-ubiquinone oxidoreductase chain 3,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4682594432814,,16.3409991734679,,16.5979258410218,,16.4479028684607,,16.1360337960893,,16.5186152166735,16.4803052503955,17.677460576758,16.2520144685241,17.6286409744161,16.8117926803237,17.3235573463357,16.5108807059091,17.4060051101568,17.3355274749684,17.6961873647092,16.4190887374698,17.7427767928051,17.0350661517372,17.7651375857898,16.9027731493639,17.5276181381974,16.5880992802041,18.2452791886236,16.1329842634521,17.4191044177959,16.3662049482903,17.660110887075,17.0589619153985,18.2981571144158,18.3613340552315,18.0687161176007,,18.6568431806138,18.1034462692386,18.9310732739468,18.2734676102717,18.5099728514311,18.1159271114429,18.7847681476066,17.6777549108293
NADH-ubiquinone oxidoreductase chain 6,,,17.5582624775427,17.5260047220506,,,17.3833799000074,16.8547811335328,17.0828336310701,17.4366731119078,,17.5918741939447,,,,,,,,,,,,,,,,,,,,,,,,,18.0137195172167,16.9114500919353,18.0059074487726,17.1287506608673,17.9452061763782,17.6888343142531,18.1779975307635,17.5013102745513,17.9607383305009,16.8292791940044,18.0672576498712,17.6309345534032,,,,,,,,,,,,,18.330854499848,18.6629992746526,18.2875835427674,,18.9715152317376,18.7774456838413,17.5147363041324,,18.9401290850092,18.3518235775428,19.2998094421378,19.0379722722088
NADPH-dependent diflavin oxidoreductase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5943919398271,,15.7266517842124,,,,,
Napsin-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9300498274719,14.3245545956478,15.5508760269962,,14.1909974425528,14.8752434085715,,,,,15.5816273801288,17.446257594639,,,,,,,,,,,,
NEDD4-binding protein 2-like 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7876480958757,,15.2487123596603,17.1116807017587,,15.2613937104958,20.2934894141696,20.6967678456402,14.3337089360597,,20.5652309567034,20.6519953737154,,,,,,,,,,,,
NEDD8-conjugating enzyme UBE2F,,,,,,,,,,17.1035765681851,17.2164078946174,17.3174578427266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7675616428455,,16.1717312001242,,,19.04886264566,,,,,19.3497692340564,
Nephronectin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2563641245735,,,,,13.8738738012612,15.2110619403468,,15.5063256718543,,12.8328663255401,14.1465394349194,,,,,,,,,,,,
Neurobeachin-like protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.867834993329,17.222060257053,17.6678260209301,18.8416254229089,16.028674099102,16.4905553574525,,,15.4442019273203,,16.7051598327101,
Neutral alpha-glucosidase AB,18.7698905596954,19.0933020357256,18.8980323108606,18.7108060792053,18.7937374379735,18.9288789189961,18.9064869767417,18.7232267980527,18.75091092034,18.8518157647154,18.7521679569165,18.8044170375229,19.3236315601492,19.4307167955121,19.2208854993503,19.1452135360855,19.0924680853909,19.4535211586232,19.4217904512593,19.1243927529918,18.9240143726801,19.4796046545734,19.4260928474332,19.3088463121007,18.2020893159854,18.3505139694251,18.2736220784573,18.234344472298,18.4392178649508,18.660038793574,18.3918696620983,18.0550659584442,18.2753466392087,18.1549732303838,18.4304132292968,18.0105045561141,19.7577148304182,20.1159966135207,19.8101035397468,19.8034355147737,19.9879485313242,20.0704413262649,19.831602674897,19.867160414719,19.7799935206168,20.0050264639747,20.0166348233945,19.6928354243307,19.1673102379152,19.0756904022736,19.0856564761169,18.7606966941969,18.3661076910671,19.1601239756751,19.2405134374846,19.2118767749748,19.015209751549,18.7085340517425,19.2205245471815,18.8553302584426,20.9559531678361,21.199507676369,21.3476165553013,20.9256948492994,21.2442397917642,21.4876478184348,21.37571254338,20.5244664635425,21.1909751696388,21.2165504121181,21.2030960270099,20.9519301209333
Neutral alpha-glucosidase C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.97038419476,,,16.9778371951413,,,16.6356386624718,16.9117214500845,,,,17.398070703592
Neutrophil cytosol factor 1,,17.888988927505,17.8268357644663,18.2423551924838,17.9575335555031,18.039376399711,18.1571578084848,18.1383310954897,,18.1888369550927,18.0254876971148,18.1357548696943,,17.0330254571931,16.6818172840778,17.879275630554,,,16.9293369299007,17.2986872324463,,17.3197758292244,17.167272567355,17.13412311462,,,,,,,,,,,,,18.0568516989207,18.5873809198434,17.992540486805,18.5821190898299,18.2660015911745,18.5069501791045,18.073857116064,18.753144959176,18.3541990026515,18.4607664674917,18.7017157736824,18.7774456838413,18.4874043759953,18.2856510866325,18.236150750356,18.5407722242102,18.1133944245257,18.5952221134274,18.7460198075812,18.741604150184,18.1353292868389,18.3469803810224,18.291721739155,18.6149308716116,,15.5915470667271,18.0365611898636,,,17.1204906818846,,18.7480401560569,,17.4780717037603,15.3478514200134,18.8717563633126
Next to BRCA1 gene 1 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1424955377819,18.9662732349005,,16.1880880227784,,15.9331025287092,,15.5340360319838,15.2970014560678,15.3309014924186,,15.5752116034984,,,,,,,,,,,,
NFATC2-interacting protein,,,,,16.3697877856769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9483063065606,,,17.901301979475,16.052361748971,17.1966752858762,,17.657894054309,16.5559924532529,,17.5621399176191,17.1408343070473
NGFI-A-binding protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3888388589181,15.6959674819536,15.6509678824581,15.9890456305403,,16.1808826390571,16.2553326692634,,15.4246084125853,15.2588230453065,,15.2729388302424,18.9540112230584,18.0262594280565,,18.5500409492581,,,,,,,,
Nicotinamide phosphoribosyltransferase,19.7476673241734,19.8728720780961,19.8089232062903,19.6623923947786,19.8349387846491,19.8801481164768,19.7009296326629,19.5226097484547,19.6289742008016,19.6475616427337,19.7033630599486,19.6088289979314,19.6206756469091,19.6601461668688,19.821182040285,19.2333287431935,19.4938840523889,19.7668733372376,19.7449480941177,19.563161049966,19.5689822634079,19.7110422314343,19.8421733157222,19.5628611198411,18.6762243647262,18.9159296785542,18.9679154396025,18.6957283364437,18.7003004023141,18.9121604361208,18.9271167474168,18.770203169508,18.7789400987157,18.8243442301139,18.9427647535855,18.6349638236344,20.6084769393816,21.0879367279263,20.8210073012062,20.8371818497429,20.7544684330493,21.1273956094463,20.9923160340044,20.6767270116108,20.7835358861055,20.9569636291327,20.9286479163886,20.9289769897516,20.5815755364834,20.3554143821315,20.3953125441963,20.0973099059268,20.1025509396431,20.3872521618365,20.8248321637646,20.2512815808871,20.1983525576128,20.4222913662617,20.4251113418197,20.2065115622982,22.1899720683601,22.3112417460812,22.4167139607077,22.2790779121675,22.2602262421679,22.469138423402,22.482725918624,22.2296812391974,22.194245956233,22.4449723491859,22.2542159433317,22.243639357306
Nitric oxide-associated protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8910821209271,,,,15.7160347419837,,15.8368594259899,,15.6488117626369,,,15.7345192281078,,,19.5671621378247,,,17.5804015284843,,17.7304692500445,18.7024704906993,,,17.5103969343416
Nodal modulator 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4864121295769,,,,,,,,,,,,,17.411561749767,17.5247562060311,,,17.8000774558681,,16.7659316088083,17.6222841526733,17.9128007774749,17.2502071881668,
Non-homologous end-joining factor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.703753034727,17.273371786744,16.7332812900486,17.4069701083706,17.2246761092756,,17.9109045693219,,16.6970657864559,16.8190621805704,,,16.8394414858769,,,,,,,,,,,
NTF2-related export protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0249782377722,,,,,,14.725058608971,,14.9697782797105,14.9071989315596,,13.9444313380311,,,,,,,,,,,,
Nuclear body protein SP140-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3323412126288,,,,,,,15.5192035483239,,,,,19.3674618828245,19.6394436337509,,,17.9979880901776,,,,,,21.9011205131173
Nuclear receptor coactivator 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.061589080561,,,,,14.500625566827,,,,,,,,,,,,,,,,
Nuclear receptor coactivator 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2073638039035,18.7785649564311,18.8381073604598,18.6906315423738,16.0972396690789,,19.0056857658926,18.9500729372922,,17.9272119484956,,
Nuclear transcription factor Y subunit alpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1345212686385,16.3796903886468,,16.5075668693121,16.5937085189686,16.2229060153107,16.869134309934,16.7343077900441,16.6089430320086,16.3790743405756,15.8686594576892,16.478005357407,,,,,,,,,,,,
Nuclear transcription factor Y subunit beta,,,,17.0325046134145,17.396136426638,,17.1349916100064,,17.165379556904,,,,17.1530934358977,16.7851041739086,,,,17.0484076241947,17.0267170485276,,17.2196037427385,,,17.4261851977768,,,,,,,,,,,,,17.6440867349353,17.8230800789036,17.8439645743641,17.8424146145843,17.7104891287832,18.1235811320222,17.8354368434829,18.1496591123937,18.1206831457779,18.1368711637145,17.9197559448636,18.224337338916,17.8922680367593,17.4373149432886,17.4152308757584,17.3944356274102,17.4710400323967,17.533778896972,17.8316773391224,17.0430685832153,17.6253236349738,17.649161126706,17.2665768867796,17.5613609083378,,,,,,,,,,,,
Nuclease-sensitive element-binding protein 1,20.1917838882547,19.9195296813103,20.0981759792732,20.1227525308056,20.2805141440523,19.8283532879143,19.8957110704929,20.1208364893073,20.0953007204059,19.8659041726016,20.1631507577191,19.8156540009317,20.2459985578191,20.1825593035123,20.1297528076708,20.2303920001876,20.1483667690629,19.9366856136574,20.2084154580418,20.341326807634,20.2827044983006,20.4022498677643,20.2286005946298,20.508179323687,19.9847934821997,19.4578779248412,19.8887163693814,19.9197679325474,19.8670427090379,19.2923317865076,19.7090709805671,19.7480651581935,19.7732114749195,19.4047709243564,19.7401762535338,19.3575633340816,21.1746980806067,20.708826252791,20.8344434007258,20.7186435037387,20.9666483909195,21.0036286891358,21.0416613845541,21.2180169553255,21.0217753307425,20.8659308078306,21.0517203026883,20.9996164502263,20.6700659893988,20.1967590144509,20.3284535356697,20.413724811075,20.2206020644689,20.2895612209451,20.6327629170634,20.5968884126066,20.5830303074466,20.1490256823512,20.3721847420299,20.4541048883725,22.6313801619735,22.5378136678049,22.4408565629435,22.6695283048826,22.6597122986231,22.6322847479894,22.59170338547,22.680699807171,22.6902849492119,22.6266362471618,22.4373640199239,22.6543572044031
Nucleolar protein 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5082044714491,,,,15.8523185694501,,15.504184699109,16.4525658849089,,,16.4396717750577,16.4499142188982,16.1947788757293,,16.4156042842278,16.2927210011178,16.5030178578352,,,,,,,,,,,,,,,,,,,,,,,,,
Nucleolar protein of 40 kDa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7009588764239,18.1300342820366,19.1954539933923,18.8301378733301,18.3023475569905,19.362054256194,,18.3815760240716,19.4723656324285,19.9281302266287,,18.8222716905119
Nucleolin,21.1711695521523,21.0145165342752,21.2314078630832,21.2604607157324,21.2882007863594,21.0656018006492,21.0934951703658,21.0679896497654,21.2083838331686,21.0176752301476,21.1260161522258,21.158807412637,21.2090331062466,21.1079611835682,21.1631323717719,21.1997898290154,21.4801074324866,20.9160202814116,21.162144229399,21.4285227313845,21.3434022637012,21.2182059514822,21.4353492565247,21.4123706916382,20.4619746631778,20.3421274208293,20.2120401331591,20.2893608728428,20.4694654641214,20.4140831631227,20.3124363663391,20.4546235736859,20.526352333649,20.3002882770869,20.3000185590424,20.2754888228676,21.643389878957,21.5893443740447,21.8646305223755,21.6299997138789,21.768162015537,21.58251224259,21.6409995272551,21.6766127616017,21.7723335936479,21.4084816471801,21.6231988410385,21.9996453456618,22.04612329215,21.4313016300001,21.5744134204884,21.6390364335737,21.6738806978645,21.4854881078355,21.9262181207183,21.7055565215466,21.5949775254226,21.4989295857389,21.5822522619858,21.6538801612937,23.6757077944015,23.3709288880335,23.2769208838955,23.5992569088879,23.6873182270223,23.4364583492295,23.3203099866713,23.5317444106609,23.568194600423,23.3250415245751,23.377164862637,23.5306584813809
Nucleophosmin,22.0388778347152,21.884623373131,22.010885614999,22.0246902236065,22.1280466000407,21.9408308472918,22.0907553228499,22.0545802919074,22.1139588431605,21.8313643590588,22.0694844528106,22.0534923657966,21.8778718583903,21.8675361941221,22.2887239966077,22.105757142275,21.8601467474961,21.7737761079513,21.9019068502843,21.9682020657909,21.8965084004979,21.7205845960355,21.9223915129029,22.2588634337113,21.3962476110804,21.3975818182212,21.5755085940121,21.3418191324443,21.452815982482,21.3359404883061,21.6203329738528,21.4269973057819,21.5122825358012,21.349530655422,21.4923738672598,21.4468461946523,22.7734167320945,22.6526550252856,22.6147864244257,22.7912853111332,22.8393643113063,22.716497498534,22.8069740965589,22.7846579635549,22.9349574820002,22.6248802069358,22.7175669775419,22.8118318735213,22.4069438080486,21.908916817046,22.0053286744867,21.9816785299356,22.0319904717189,21.9971750674715,22.2145641501629,22.1901312276917,22.1570320333045,21.6734821979842,22.2871343928371,22.025622274993,24.5055445553189,24.2881586779458,24.4325849702978,24.4533192236431,24.5404358913586,24.0472669097992,24.4669333051287,24.4484209667166,24.1187241091578,23.9840313101896,23.9727188385407,24.4329768006403
Nucleoside diphosphate kinase 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5628004196246,,,16.7250856350671,16.4208633608282,,,16.1887404905277
Nucleoside diphosphate kinase A,20.8015177112654,20.1286780970751,20.4205242707349,20.5333817562179,20.3348864333459,20.1786421044302,20.32228067886,20.6535244711218,20.5244001780917,20.0062357159231,19.8704192776288,20.0358621310135,21.023888813531,20.7486508926695,20.7580053707503,20.9530671759247,20.6547621315125,20.7056668797846,20.773207718587,20.9400693325144,20.8461160129358,20.9430437307843,20.2092367542472,20.8325685718369,20.589288630676,20.3521949091525,20.3770997665738,20.3488777954087,20.445402073432,20.4491578845218,20.3470075273862,20.5152325484366,20.5577659983623,20.2814141956001,20.4601723066292,20.4488026751089,21.6468300527871,21.5403548267005,21.5299425754943,21.5817155691307,21.6772376357882,21.5991095040054,21.6234881606415,21.6710164754388,21.6831714595727,21.5507034969516,21.6722173510601,21.6120414767799,21.4999496144342,21.0066424039977,21.0698651921876,21.1234503606106,21.0544742438925,21.009384187422,21.5417011526485,21.1659303860437,21.0016170116567,20.9511222651891,20.9333646747398,21.1159833722321,22.6590679284246,22.5074802470014,22.5956217066857,22.6839942230424,22.6130439360264,22.6152476439762,22.6028682817346,22.6706178032264,22.6816126152482,22.5918783167842,22.5502798310579,22.6258956150059
Nucleoside diphosphate-linked moiety X motif 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6057522092225,15.15203677685,,15.4124709488873,16.4173850964518,16.3411591990724,,16.1164743373394,16.6508980075277,16.0324506128297,14.9402128563921,15.388937799542,16.4365493820769,16.1469746105087,16.5719063799968,16.1158832053044,16.1941581403696,16.3198112548589,16.1148403582376,15.0200432055487,,,,,,,,,,,,
Nucleosome assembly protein 1-like 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4933410344123,,,,,12.7148161030918,16.2218248367208,,,,,,,,,,,,,,,,,
NUT family member 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9385812813903,,,,16.2455209392136,,16.6911634111877,,,,,,,,,,,,,,,,,,,,,,,,,,,
O-phosphoseryl-tRNA(Sec) selenium transferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2167412724042,17.2302162896512,16.7131337384079,15.7453058429866,16.0566456886421,17.1535196176707,16.4261684130578,16.6021254519371,16.9597921386215,17.2916607928628,,17.6049138498445
Occludin,,,17.1400428546909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oligophrenin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.151427806969,15.5581673141846,,16.0726797874278,16.5103404208956,15.673712983741,,,,,15.9062134519211,17.0501809887311,,,,,,,,,,,,,,,,,,,,,,,,
Oligosaccharyltransferase complex subunit OSTC,17.9144279820315,18.9449949858989,19.2925597124557,18.3256555235433,18.6970237717342,18.959918882155,19.0969869073163,18.1480055036071,18.5573073414842,19.0141180803633,19.1775536153929,18.236950194995,19.2096379793583,19.3450586860091,19.3354503194546,19.001722490728,18.619777474108,19.1456656813611,19.2050844447839,18.4450806307759,18.6601699738027,19.1234811815405,19.3229942478957,18.3400345208667,18.6809659255472,,19.0814596794796,18.0309216481658,,18.8252788096212,,18.4095894624625,18.6443041801034,,18.8972875243317,18.5264811628386,19.4198409536488,19.8760579725095,19.9116503860104,19.3039936353293,19.5683371327994,19.8125346222775,20.10632014988,19.3618982073504,19.6010573344231,19.9307402124062,19.8748206519673,19.4150800064928,19.3836512241581,19.1910870693593,19.1919179577266,19.0648477422906,18.9649798277759,19.0832756714619,20.4386989073948,19.7600931191721,19.437757544638,19.6052260506122,19.3190416936605,19.153481236389,20.2877486549583,21.4239842830027,21.6160832126349,20.8633755449311,21.2503584331763,21.4983616001535,21.6536961323743,20.8465448531066,21.1381530836335,21.3951893810547,21.4884080446775,20.6428688998744
ORM1-like protein 3,,,,,,,,,,,,,,17.2346133434953,,,,,17.303680426971,16.8700776172392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2992705466083,,17.0845850783652,,,,17.148892945598,,,17.2021694325053,17.6868157301139,16.2745864477178
Overexpressed in colon carcinoma 1 protein,,,,,,,,,,,,,,,,17.4658310798996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6270072928754,15.1872368177212,15.9425629973235,16.3903340819163,13.9147222080352,14.691604100087,15.4384765518781,16.0179714020957,15.924577647231,16.8373490786027,15.9872121780694,15.5034731033023,16.771982117565,,,,17.4341552983958,,,,16.9341681783556,17.9427417125206,,17.2396754879128
Oxidoreductase-like domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1446402061804,16.5509164890763,17.9557124162711,,,18.8986525428473,15.6046499310697,14.9688950824794,,,17.3088578279357,15.4723090417582,18.1725590705438,,16.9530027765561,16.3401986610973,17.219869602964,,17.2400011995957,15.939052713613,18.5305346491975,18.051014636225,18.7985005512402,18.8272119502425
Paired immunoglobulin-like type 2 receptor alpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8070339867442,,,,,,14.6525849073309,,16.6376034751071,,,,,,,,16.5960054439627,,14.77282806339,,16.7173716159082,,,,,,,,,,,,
Palmitoyltransferase ZDHHC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2083932889391,,,16.7276981658079,,,15.07963728511,,,,,,,,,,,,,,,,,
Paraneoplastic antigen Ma3,19.0664480154655,19.2744575704373,19.0585794502818,19.0297939289023,18.8934305988661,18.8477116299751,19.0619028516474,19.2842666593945,19.010742596429,19.0573633875312,19.3539662432024,19.163879197911,19.1762391846337,19.3266382716867,19.4788876179854,19.5271619909992,19.0048497619426,19.3769226913287,19.3040763141223,19.6506428807396,19.1884714675081,19.6272202514756,19.7961163617374,20.2492863143011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patatin-like phospholipase domain-containing protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5993482723819,,19.3403258436391,,,,,19.0562517763747,,,,,,,,,,,,
Patatin-like phospholipase domain-containing protein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6892084490708,,18.7365857753479,18.5877194438818,18.6625282800603,,18.5541621353268,18.4374395277673,17.7237263250495,16.9686738394671,18.577940870151,18.576914965983,,,18.4352737462553,18.4573983268875,17.2673376805778,,18.5826295109384
PAXIP1-associated glutamate-rich protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,16.168123144558,16.2156759792972,,,,,16.4453829780025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCTP-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.629869803231,21.0997208589075,,18.6167408268568,21.6838030929401,21.6770450132316,,18.438805493811,18.0344739974076,,18.4774438018717,16.5214919538974
PDZ and LIM domain protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4710035083278,,,19.5731181193154,,,,15.5251738236497,,,17.9063322555123,17.9589785621459,17.336326327031,16.2276672873876,17.0777140355677,16.8017478969565,,,17.1818749197862,17.2165745974034,,,,17.3933467132849,,,,,,,,,,,,
